teks1,teks2,similarity
tanduk,drum,0.06972331474296067
organ,hati,0.22936169498953693
kekuatan,keperkasaan,0.4917013803897713
kalimat,kata,0.6772782384200297
band,parade,0.22623329432986594
perut,pinggang,0.5093581046377335
awan,badai,0.444956669571474
sukacita,kebanggaan,0.33597520964957794
kebisingan,ribut,0.3792823919229532
hujan,kabut,0.4419695739970245
bir,minuman,0.5936313880559253
teman,paman,0.3802555418584439
apel,jus,0.5400929394972208
kecerdasan,logika,0.4596802206908119
komunikasi,bahasa,0.24900765928612384
bulu,bulu,1.0
massa,kerumunan,0.4123059236936026
pantai,Pantai,0.6144597787396417
kawat,tali,0.512714569809969
burung,Turki,0.1430723137143162
kasur,kamar,0.5196980543525069
kompetensi,kemampuan,0.5152269331989
awan,kabut,0.60125602551689
makan,makanan,0.5287089351964944
Bar,kandang,-0.043600365439988166
air,garam,0.43000051769431574
pengertian,intuisi,0.43363956683640925
situasi,kondisi,0.7022763643177984
kejahatan,pencurian,0.5016526479671939
gaya,fashion,0.282092338927203
batas,perbatasan,0.5802812214844878
lengan,tubuh,0.44493833223770995
perahu,mobil,0.4624388233468204
sandwich,makanan,0.34496345528673206
pengantin,putri,0.2560547769791488
pahlawan,pahlawan,0.9999999999999998
Mobil,mengukur,-0.015427539755596003
serangga,lebah,0.43491063914641487
alunan,buaian,0.307996890956777
hewan,orang,0.3072066419165547
ganja,ramuan,0.5365011553335313
kamar,tempat,0.4105132608599342
pipi,lidah,0.5473535877513347
Disc,komputer,-0.007838780281356705
kurva,sudut,0.4327693995283694
rumput,Lumut,0.22975987451927044
sekolah,hukum,0.2940025948421451
kaki,kepala,0.17565593942943586
Ibu,wali,0.3221755088834257
tabib,dokter,0.5938778077026966
alkohol,wiski,0.517768229748685
mulut,gigi,0.41250989296799523
Sarapan,bacon,0.4827909626182948
mandi,tidur,0.5157983054255767
piring,mangkuk,0.7232716454334236
daging,daging,1.0
udara,helium,0.3104364693531669
pekerja,majikan,0.5367414133351007
tubuh,dada,0.4275690521412546
Son,ayah,0.009597026673832665
jantung,operasi,0.1966987223371341
wanita,Sekretaris,0.007320556995421194
pria,ayah,0.2918830961420702
Beach,Pulau,0.18928495850219695
cerita,topik,0.297358486140092
Permainan,menyenangkan,0.11854914634812672
istirahat,minggu,0.3451187077299508
Pasangan,pasangan,0.5403930782117672
wanita,istri,0.360785188664941
domba,sapi,0.6685353332498261
dompet,tas,0.668976225805912
genteng,Katedral,0.17094874768999035
kacang,kopi,0.32179404677068546
kayu,kertas,0.363349947425426
atas,sisi,0.36289860911358673
kejahatan,penipuan,0.5357133225520548
sakit,kerugian,0.212874082304992
kekasih,teman,0.5191121406194004
malam,senja,0.5516115840674916
ayah,pria,0.2918830961420702
anggur,alkohol,0.4314883679551706
sapi,kambing,0.7028678341327478
kepercayaan,pendapat,0.39079033042488986
kenyataannya,ilusi,0.24415841295838084
Pakta,perjanjian,0.5159516479651849
kekayaan,kemiskinan,0.37498356916182524
kecelakaan,darurat,0.26975453006065064
pertempuran,penaklukan,0.4773458160357313
teman,guru,0.28245828726152583
penyakit,infeksi,0.6595393346321539
permainan,trik,0.428755543499907
saudara,anak,0.4805204198040157
Bibi,keponakan,0.29332705258278
pekerja,mekanik,0.30498556001724897
dokter,medis,0.49612700551638256
pohon,pohon,0.9999999999999998
lebah,Ratu,0.08238560205947024
Mobil,Sepeda,0.391194128842562
tujuan,pencarian,0.23805774910780483
agustus,bulan,0.50237649504255
tentara,perang,0.5249854730465668
awan,cuaca,0.3739317341294897
dokter,dokter,1.0
Canyon,valley,0.2797473960846949
Sungai,lembah,0.48422414358712806
matahari,langit,0.3220190603658778
target,Panah,0.03846243101700508
coklat,pie,0.28422770801813335
keadaan,situasi,0.7233687575553459
pendapat,pilihan,0.2734874785724263
irama,melodi,0.7308035457946265
usus,saraf,0.3937128254966903
hari,fajar,0.43217933503349387
sapi,kerbau,0.709803066526216
dokter,Profesor,0.2575989135860325
lengan,vena,0.3033433077500933
Kamar,mandi,0.3848223842679191
perusahaan,bisnis,0.5659303390082387
senang,gembira,0.6076968556061468
Hill,tebing,0.14151528019113538
tulang,kaki,0.2065635406449887
Apple,permen,0.2401131487866197
pembantu,pembantu,1.0
pemimpin,manajer,0.3563024659470883
lemon,teh,0.3904561971277693
Bee,semut,0.09364918292149362
basket,bisbol,0.6643282135763411
beras,kacang,0.4168699820098453
aksesoris,perabotan,0.5540625026166437
emosi,gairah,0.6172568415859665
Anarki,kekacauan,0.2028861542981124
kejahatan,pelanggaran,0.5777923559276789
mesin,Mesin,0.6701908947052948
pantai,laut,0.5818666729232196
gang,mangkuk,0.18710109059711622
botol,botol,0.9999999999999999
kekuatan,kemampuan,0.6045355311139095
benih,rempah,0.2996097038713574
gitar,drum,0.6828778484991949
pendapat,ide,0.39749476784236115
Utara,Barat,0.6261891438735498
Diet,salad,0.15195176665386972
Ibu,istri,0.23320090017246403
ayah,ibu,0.6467243643543188
Kapten,pelaut,0.2903670630569292
meter,halaman,0.2516842228743016
bir,sampanye,0.5890647347339075
kapal,perahu,0.6344419405212363
kartu,jembatan,0.15874813580374492
pengetahuan,psikologi,0.4241447714391022
berdosa,suci,0.3684535690123318
kehancuran,konstruksi,0.20708984331875094
kerumunan,banyak,0.287672137144133
pantai,pasir,0.3814401470364561
cucu,anak,0.5469610476633222
roti,keju,0.5106670551855735
Juara,pemenang,0.3426394730237006
perayaan,upacara,0.5816384411627389
Menu,urutan,0.04433191122367029
Raja,putri,0.19350214069206828
kekayaan,prestise,0.543297434362182
ketahanan,kekuatan,0.4188816191644527
bahaya,ancaman,0.6352893020375847
Tuhan,imam,0.27330075913997226
saudara,persaudaraan,0.27681017490163956
teman,pendamping,0.27027760882500534
guru,penolong,0.2715534804802869
tubuh,perut,0.531866839908003
lidah,tenggorokan,0.4984833013925357
rumah,karpet,0.29465689877641454
kecerdasan,keterampilan,0.5495917143418997
perjalanan,penaklukan,0.3499428842125507
target,mangsa,0.45248975528399404
saudara,jiwa,0.18674097146513546
musuh,lawan,0.6100154428886726
kematian,bencana,0.31114742107731597
rakasa,setan,0.3883694620863982
hari,pagi,0.5887256111711099
manusia,victor,-0.1578007646742527
teman,cowok,0.4559907174638748
lagu,cerita,0.35359490593996956
pancaran,sinar,0.6496155802718604
pria,jantan,0.30075590620665615
ayam,nasi,0.3704654122218566
kotak,kardus,0.5156620636192621
mentega,kentang,0.5442614778985433
Apartemen,mebel,0.2862674295518023
Danau,rawa,0.3782127222215822
salad,cuka,0.6522930690673919
bunga,lampu,0.23394241752458672
awan,kabut,0.60125602551689
sopir,pilot,0.3469136613355954
gula,madu,0.3779686930258372
tubuh,bahu,0.39618565939090505
ide,gambar,0.30332251102168456
ayah,saudara,0.47700683828235446
bulan,planet,0.2091825998797249
bola,kostum,0.20967715676335882
kurungan,pagar,0.32857497623118304
Kamar,kasur,0.30667367753099756
bunga,bush,0.07304018487033961
tulang,lutut,0.4241161812400838
lengan,lutut,0.6161741604809071
bawah,samping,0.4258157918714143
kapal,vena,0.026410423786277427
kucing,kelinci,0.615221140802967
daging,sandwich,0.3526475242414234
kepercayaan,konsep,0.38502491877609146
kecerdasan,wawasan,0.4813671767409667
perhatian,bunga,0.1126497793944563
sikap,keyakinan,0.5021707807020139
kanan,keadilan,0.11812100992678083
argumen,perjanjian,0.23969548347066538
kedalaman,besarnya,0.26558711260799533
Media,Berita,0.3102555545816873
pemenang,kandidat,0.37720310853696776
hari,tanggal,0.5268664247286378
biaya,pembayaran,0.442564666179846
Alkitab,himne,0.3501435094241287
keluar,pintu,0.35180444108016795
manusia,prajurit,0.254294919014265
lorong,Balai,0.08820158620543204
wiski,alkohol,0.517768229748685
darah,sumsum,0.44609799371045344
minyak,bulu,0.12038869052087829
lantai,geladak,0.43732473319804477
atap,lantai,0.5147082824026624
pintu,lantai,0.3703227029069786
bahu,kepala,0.35840946101878224
Kereta,kereta,0.6800971195236962
Mobil,kereta,0.2539919545541119
siku,pergelangan,0.6836448982048724
kekayaan,ketenaran,0.4302204761376196
kesedihan,malu,0.4882703368609435
administrasi,manajemen,0.45563179493536315
komunikasi,percakapan,0.5109651682310437
polusi,suasana,0.33262210462528574
anatomi,biologi,0.539148555985652
College,profesi,0.04216062576933459
buku,topik,0.3864947436951768
rumus,persamaan,0.6119168295462356
buku,informasi,0.2316955966440838
lawan,mitra,0.24065635167833643
langit,semesta,0.30161179853310993
populasi,orang,0.4065930786370189
fakultas,kelas,0.30250519348801164
kepala,Walikota,0.15611835962011783
Rabi,Menteri,0.13338986071163983
meter,inci,0.5300919299753574
poliester,katun,0.6811546332262781
pengacara,bankir,0.617248884941594
biola,alat,0.2988302188104072
kabin,bagasi,0.5802762298664411
pot,alat,0.16329879308267958
kain,sutra,0.5876373882223908
wiski,sampanye,0.5353822209283894
gadis,anak,0.45422783620855944
gubuk,kabin,0.3962883764540326
burung,ayam,0.39881006275884545
raket,kebisingan,0.03183218261018943
terbenam,malam,0.3695401463720653
Gerimis,hujan,0.15629552016905296
dewasa,bayi,0.44619812504903533
arang,batubara,0.5458134519717959
tubuh,tulang,0.4242902825082252
kepala,kuku,0.2606406215123154
rotan,kayu,0.5117005337051711
sendok,Piala,-0.010372578654168801
tubuh,saraf,0.37461985568874046
pria,suami,0.3027584710500044
tulang,leher,0.5034346337216816
frustrasi,kemarahan,0.4879183983465488
Sungai,laut,0.29927441292343193
tugas,pekerjaan,0.5808589634974075
Klub,masyarakat,-0.023952204587969594
refleksi,gambar,0.24960305556647722
Pangeran,raja,0.3224330431237426
salju,cuaca,0.36981982695391274
demokrasi,Partai,0.2577681656628181
sepupu,saudara,0.590956747300073
akar,rumput,0.4376079464286604
alis,mata,0.45136080061882117
uang,mutiara,0.26913457275251407
uang,berlian,0.3650204330820239
kendaraan,bus,0.45423006564254403
taksi,bus,0.6676282949698221
rumah,gudang,0.43241136205242336
jari,kelapa,0.22934363280488274
Mobil,jembatan,0.16359864990857426
usaha,kesulitan,0.290653255300651
Bahkan,wawasan,0.16446866946194602
pekerjaan,manajemen,0.3276975687558469
kanker,penyakit,0.6187763678217889
Firman,koran,0.0018241439722999752
komponis,penulis,0.5240354322472972
aktor,penyanyi,0.563529344320888
tinggal,singgah,0.5954194252707412
Kamar,dapur,0.2561620067750031
kabin,tempat,0.27995553590545996
pintu,dapur,0.333863761093868
nilai,kepercayaan,0.38503013650869433
kebijaksanaan,intelijen,0.20420781822903405
kebodohan,intelijen,0.061227594987735445
kebahagiaan,keberuntungan,0.5214799874866118
ide,skema,0.3883385413438132
suasana,emosi,0.4080553197254003
kebahagiaan,kedamaian,0.7093898709011552
kesedihan,penderitaan,0.6465855242206322
logika,pikiran,0.4069813141550572
penyangkalan,pengakuan,0.37061394878309056
argumen,kritik,0.45899665590088523
agresi,permusuhan,0.5141787354618288
histeria,kebingungan,0.367458922906506
Kimia,teori,0.15014587187380174
putusan,pengadilan,0.5470340931030615
kenyamanan,keamanan,0.4650754920589682
kepercayaan,diri,0.27061112022680467
Visi,persepsi,0.2446911880500517
era,dekade,0.5470298269987934
Biografi,fiksi,0.10912990972228136
diskusi,argumen,0.36826489248864835
kode,simbol,0.25888302225066395
bahaya,penyakit,0.35744681566731207
kecelakaan,bencana,0.41900953074113123
perjalanan,perjalanan,1.0
aktivitas,gerakan,0.42444877304177986
Gosip,Berita,0.39000715762485755
Bapa,Allah,0.5160402986046857
tindakan,Lapangan,0.043676055330296705
demam,penyakit,0.5516685188571138
penerbangan,penerbangan,0.9999999999999998
Aksi,Permainan,0.14560010845954222
molekul,udara,0.25824894397496323
rumah,negara,0.30150062111118614
Firman,sastra,0.048234936724684666
dewasa,wali,0.10105391103524283
koran,informasi,0.26573667895639036
komunikasi,televisi,0.16897297828196786
sepupu,paman,0.631829281352317
penulis,pembaca,0.3614322081256158
pria,mitra,0.20504963137792348
daerah,sudut,0.2284167648344652
balada,lagu,0.6155876001505947
dinding,dekorasi,0.43591488761201913
Word,halaman,0.08604510777467886
perawat,ilmuwan,0.30016293961407026
politikus,Presiden,0.25085845199749846
Presiden,Walikota,0.4067956353058825
buku,esai,0.5153012221093817
perang,prajurit,0.39817081876523275
Artikel,jurnal,0.22751472104492965
Sarapan,pagi,0.3538677069617946
kerumunan,parade,0.46092290763783106
lorong,lorong,1.0
guru,rabbi,0.33103662296490366
pinggul,bibir,0.5263999666491181
buku,artikel,0.5439080030484187
Kamar,sel,0.02897770780840221
kotak,tempat,0.2731067612844104
cicit,anak,0.40492784209418836
tungkai,kaki,0.4291726907631813
hati,pankreas,0.3420203220810691
kelas,lorong,0.15243415260905976
Gunung,bukit,0.4713553458819677
Mobil,Lift,0.21789200608498996
bangku,sofa,0.3982645978171493
pakaian,tombol,0.11436801777410091
pakaian,mantel,0.44952322533706524
ginjal,organ,0.4523024525870954
apel,saus,0.3807838613708421
ayam,steak,0.461621281070286
Mobil,selang,0.06412942068300606
tembakau,Rokok,0.47992513263441416
mahasiswa,Profesor,0.22395098506448086
bayi,putri,0.2769499840536411
pipa,cerutu,0.42443141972537723
susu,jus,0.484361909432819
Box,cerutu,0.023030072700393714
Apartemen,hotel,0.33898603333047644
Piala,kerucut,-0.05448040544971977
kuda,sapi,0.5200713293544468
tenggorokan,hidung,0.582402121646717
tulang,gigi,0.4280842921665483
tulang,siku,0.3828351276273163
bacon,kacang,0.4672428776997891
Piala,piagam,0.13973215816728046
bukti,fakta,0.586498268981108
janji,keterlibatan,0.2655930592378372
bulan,tahun,0.6677438437755773
Firman,petunjuk,0.2005640239147824
penulis,pencipta,0.5311177327732157
atom,karbon,0.4946191510163309
Uskup,Uskup,0.9999999999999999
Surat,ayat,0.26951945707942204
Halaman,ayat,0.04898557330522672
gereja,Kapel,0.40630064227572826
otot,tulang,0.5072302389956603
otot,lidah,0.43117034948032784
bertempur,prajurit,0.4803565335942966
perut,perut,0.9999999999999999
pria,gadis,0.5910904897527693
meja,kursi,0.39920594121895236
pakaian,jaket,0.6193003372772052
pistol,pisau,0.47205317691927196
timah,logam,0.5643187742769075
botol,wadah,0.4150648343169756
roti,Turki,0.11498206469765676
daging,roti,0.5263960438419774
lengan,tulang,0.38482928568112584
leher,panjang,0.27200732200603284
apel,lemon,0.5216262912103418
kesakitan,kesedihan,0.6484230838028731
tugas,tugas,1.0000000000000002
malam,fajar,0.5250619754595651
makan,sup,0.34331872904033767
lembu,sapi,0.5996183683963371
salju,badai,0.4693000667566599
kuku,tangan,0.31591835886106856
anjing,kuda,0.5345359009049923
lengan,leher,0.599550120167682
bola,sarung,0.2095498702834403
flu,demam,0.5232742400595642
biaya,gaji,0.4679148061991244
saraf,otak,0.5583031400148943
binatang,hewan,0.7461900584015635
kalkun,ayam,0.6324525824924025
gadis,pembantu,0.2415394039208554
Anak,anak,0.5772570509503464
alkohol,anggur,0.4314883679551706
hidung,mulut,0.5882249183735555
mobil,kendaraan,0.6820462782951825
Bell,pintu,-0.04008039022525316
kotak,topi,0.3288659842913677
kepercayaan,kesan,0.3758463663893596
bias,pendapat,0.33424116691073863
perhatian,kesadaran,0.34095901318677146
kemarahan,emosi,0.532081495110342
keanggunan,gaya,0.3974396956863541
Kecantikan,Umur,0.12621135620794496
buku,tema,0.2595082155250464
teman,ibu,0.23521504835896787
Vitamin,besi,0.10991006154681104
Mobil,pabrik,0.13145882975998338
Pakta,kondisi,0.05525130968820085
Bab,pilihan,0.06242746002434945
melodi,irama,0.7308035457946265
pemenang,kehadiran,0.0466882376212737
kepercayaan,bunga,0.15454670409136487
pemenang,tujuan,0.08506669578899761
Trik,ukuran,-0.1815847213770197
pilihan,vena,0.08698943426145384
himne,penaklukan,0.08139868189364943
ketahanan,band,-0.030095823515674414
penjara,pilihan,0.09116206867536557
kondisi,keadaan,0.8442301284118581
bunga,ketahanan,0.19060576929696102
lubang,perjanjian,0.15552563565275118
dokter,marah,0.12321952945612888
persaudaraan,pintu,0.06734191584354621
tugas,wanita,0.15922518713245395
persaudaraan,bisbol,0.08328878373181338
sen,ukuran,0.15595918719062218
kehadiran,kedatangan,0.591060740578381
mouse,manajemen,0.033539907098356775
tugas,pekerjaan,0.5808589634974075
minuman,air,0.3057769552830937
tugas,jerami,0.06211776491735521
Pulau,tugas,0.03518100327228035
malam,gelap,0.26805989922563644
polusi,Presiden,0.010371505343749652
pistol,trik,0.24341050964025063
mandi,trik,0.20958418303151016
Diet,kurus,-0.01409418591869318
wanita,istri,0.360785188664941
Babi,ekor,0.22516181286250161
bulat,perut,0.2496734048716363
himne,lagu,0.5609872348256275
dokter,Kolonel,0.1567527325184863
istri,pasangan,0.3727134789134525
lubang,istri,0.03623564299123937
murid,siswa,0.6638026115273368
mandi,istri,0.20013900446512634
gerombolan,banyak,0.24081427920228488
rumus,logika,0.36235308130985705
wanita,bulu,0.19206280708673018
matahari,sinar,0.3385165527722288
pistol,fajar,0.06354071460381852
makanan,pinggang,0.1836108984668064
kamera,Presiden,0.0180783214811322
keras,band,0.05244014820084182
perut,vena,0.35753349389218536
pistol,bulu,0.1389086678663648
sofa,bisbol,0.11926963314991271
pekerja,kamera,0.08267305696498226
dek,mouse,0.2207900151600664
beras,padi,0.5869410556223742
senjata,senapan,0.5792476043349613
tebing,ekor,0.2189055069568936
pergelangan,jendela,0.2501354250844092
Pulau,danau,0.28041402229884016
kontainer,besar,0.21688889465790664
gerobak,wadah,0.2105626465680687
bulat,balon,0.1852516845825597
dolar,orang,0.24956323047010062
mandi,balon,0.33637249222176857
perut,usus,0.574638268862106
Sepeda,kendaraan,0.22832041265943837
log,mandi,0.20196079921320664
mangkuk,ekor,0.27825812573126746
pergi,datang,0.6211107204280886
mengambil,mencuri,0.4509673056752439
mendengarkan,mendengar,0.7049839824456217
berpikir,pikir,0.6461988483565244
terjadi,terjadi,0.9999999999999999
lenyap,menghilang,0.6926553025177197
membelah,membagi,0.3834999277422628
mengaku,mohon,0.18743773503738337
mulai,berasal,0.1376472143280876
melindungi,membela,0.4612393620926887
membunuh,menghancurkan,0.5867161809299066
membuat,membuat,1.0
menerima,menolak,0.5374265735943677
menjauhi,menghindari,0.5140690394771505
membawa,membawa,1.0
meninggalkan,masukkan,0.15864630107071184
memilih,memilih,1.0
kehilangan,gagal,0.32059734052611527
mendorong,mencegah,0.6430607808056008
mencapai,mencapai,1.0
membuat,membangun,0.4780118969085556
mendengarkan,mematuhi,0.37796790054329654
informasi,keterangan,0.547170847816816
menerima,memberi,0.5438309374974443
meminjam,mohon,0.16722272802753413
mengambil,memperoleh,0.5076377210708427
menyarankan,rekomendasi,0.411078371077359
meniru,menggambarkan,0.49275665329995333
menang,berhasil,0.26249001340544476
berpikir,memutuskan,0.40985113516891974
menyapa,memenuhi,0.2197246553466693
setuju,berdebat,0.47610155966228307
Nikmati,menghibur,0.14669488562437286
menghancurkan,membuat,0.4339819922389674
