teks1,teks2,similarity
imam,biarawan,0.5924828404682418
kaki,jari,0.33047154048073957
Sungai,sungai,0.8378258116970352
kemarahan,kemarahan,1.0
tanggal,kalender,0.2598431636072783
laut,laut,0.9999999999999998
kedua,berjalan,0.21730272716569415
tangan,jari,0.49401051041424404
kayu,rotan,0.373606764684052
Lumpur,kotoran,0.011052173599811255
lorong,koridor,0.4655329283661066
cara,cara,1.0000000000000002
tikus,kucing,0.56345281051857
polisi,sherif,0.4571743518513962
kematian,penguburan,0.44012763687658857
musik,melodi,0.5958950337674254
bir,alkohol,0.5455486631642836
mulut,bibir,0.6830997893256936
badai,topan,0.8008652597586167
pajak,pendapatan,0.5514597278104367
bunga,ungu,0.3993799127099651
kertas,kardus,0.6743715494423734
lesehan,lantai,0.41518466200526105
pantai,pasir,0.5586828517920873
batang,tirai,0.13159401269594728
serigala,anjing,0.6265385702352433
jalan,Gang,0.16216351306945095
perahu,dek,0.4438808889356734
Mobil,tanduk,-0.029309802325872006
teman,tamu,0.24051489795064002
majikan,karyawan,0.5545102297312912
tangan,pergelangan,0.5870013437745112
bola,meriam,0.045207237262227126
alkohol,brendi,0.4619142641647657
kemenangan,kemenangan,0.9999999999999998
telepon,komunikasi,0.49011117719679487
pintu,pintu,1.0000000000000002
hotel,kamar,0.5912791605185981
pakaian,kain,0.660449024047346
steak,daging,0.5941853124871395
kuku,jari,0.6074212006896327
band,orkestra,0.377582551733816
buku,Alkitab,0.2845137958950945
Bisnis,industri,0.3468818005056463
gugur,panas,0.5163659971633363
dekade,abad,0.46878388909159335
alkohol,miras,0.47777741035552146
topi,mantel,0.47575635067002503
jendela,pintu,0.6913951339949761
lengan,tangan,0.6149334255303498
rumah,apartemen,0.6120584331063301
kaca,kristal,0.4400399403203513
anggur,brendi,0.6350722598378282
pencipta,pembuat,0.43387249224106395
pagi,Sarapan,0.3385538242633295
lengan,otot,0.5662725666562405
gelembung,busa,0.6238453881169723
roti,tepung,0.5080829487324234
kematian,tragedi,0.5034611419851126
ketiadaan,kehadiran,0.4396165244140092
pistol,meriam,0.5028753216912067
rumput,pisau,0.22373594672954086
bola,keranjang,0.12656460746678033
selang,Taman,-0.06958874354701966
pria,anak,0.44612227494956125
kelompok,tim,0.3082545087264337
pakaian,laci,0.32844003765386565
Tower,tiang,0.17087052237922598
Bapa,orangtua,0.09123621526706038
sekolah,kelas,0.47445234635620925
orangtua,dewasa,0.4555793438372103
Bar,penjara,-0.05032309240340506
Mobil,jalanan,0.25028205306568013
Kamus,definisi,0.33058209045455117
pintu,gudang,0.336365777046164
tentara,prajurit,0.7712135165742848
logam,aluminium,0.7354352976189613
kursi,bangku,0.3367877849039651
awan,kabut,0.7063739818355657
Laki,anak,0.16975275497040193
air,es,0.4138239149651983
kasur,selimut,0.7823501174586199
Jaksa,pengacara,0.4577935636244367
Area,zona,0.32930651997913435
Bisnis,perusahaan,0.3830407614495155
pakaian,kain,0.660449024047346
baju,jaket,0.7496926015115175
uang,modal,0.5214249370694798
tangan,kaki,0.25793246338084513
alkohol,koktail,0.469232577060666
Halaman,inci,0.05930507886677647
molekul,atom,0.7149730535990964
lensa,kamera,0.6740485028089608
makan,makanan,0.6760031644383573
mata,kelopak,0.4204189949511405
Allah,setan,0.4467892182084744
pengaman,sabuk,0.5516790703684984
tikus,tikus,0.9999999999999998
Motor,Mesin,0.40178169880986997
Mobil,taksi,0.4110673242654801
kucing,singa,0.43932665567584833
ukuran,besarnya,0.4795402088980063
kenyataannya,fantasi,0.030689783743695784
pintu,gerbang,0.8643820732936018
kucing,peliharaan,0.5867372443053632
timah,aluminium,0.5668934522010701
tulang,rahang,0.6329390087556455
sereal,gandum,0.7188554554592388
rumah,kunci,0.11311840994787636
darah,daging,0.4262901379294779
pintu,koridor,0.4196515707236176
Tuhan,Roh,0.5672014975685638
kemampuan,kompetensi,0.5331857762500946
kelimpahan,banyak,0.21222955790277132
sofa,kursi,0.4758715241782936
dinding,bata,0.5792724842956474
tanduk,drum,-0.03052837743239959
organ,hati,0.2736180938138906
kekuatan,keperkasaan,0.4714136338273792
kalimat,kata,0.7697446863886143
band,parade,0.1296831120184913
perut,pinggang,0.5363176056895059
awan,badai,0.5409167073822436
sukacita,kebanggaan,0.2746141352897147
kebisingan,ribut,0.27108789513656045
hujan,kabut,0.5738814988017855
bir,minuman,0.6991592475621361
teman,paman,0.38881086518730273
apel,jus,0.59311152394899
kecerdasan,logika,0.4544246319937479
komunikasi,bahasa,0.22519037282823579
bulu,bulu,1.0
massa,kerumunan,0.3856238902093794
pantai,Pantai,0.6530471888923599
kawat,tali,0.6600216589289959
burung,Turki,0.036987240596841706
kasur,kamar,0.603176892123551
kompetensi,kemampuan,0.5331857762500946
awan,kabut,0.7063739818355657
makan,makanan,0.6760031644383573
Bar,kandang,-0.02885768466378589
air,garam,0.577906718225333
pengertian,intuisi,0.46138895152527903
situasi,kondisi,0.7251862797004125
kejahatan,pencurian,0.594453705643741
gaya,fashion,0.360320236002288
batas,perbatasan,0.5802476034554757
lengan,tubuh,0.5454385053091045
perahu,mobil,0.36527255864258606
sandwich,makanan,0.4467779965702878
pengantin,putri,0.3418253158550589
pahlawan,pahlawan,1.0000000000000002
Mobil,mengukur,0.048002235342398884
serangga,lebah,0.48229579188017524
alunan,buaian,0.30985409362415184
hewan,orang,0.264454314914022
ganja,ramuan,0.5526596857496835
kamar,tempat,0.44573181248814026
pipi,lidah,0.6433768961588249
Disc,komputer,0.10539635382565296
kurva,sudut,0.49941261208447785
rumput,Lumut,0.28658892154104443
sekolah,hukum,0.18621382704349893
kaki,kepala,0.11245447358592858
Ibu,wali,0.35347797920019935
tabib,dokter,0.5764424749306443
alkohol,wiski,0.6117382414789962
mulut,gigi,0.5465573969533091
Sarapan,bacon,0.5504269544740464
mandi,tidur,0.613289068182131
piring,mangkuk,0.8154706985548541
daging,daging,1.0
udara,helium,0.29410308725179074
pekerja,majikan,0.639101432318637
tubuh,dada,0.5010633388720198
Son,ayah,0.08181853003797082
jantung,operasi,0.26586775036204335
wanita,Sekretaris,-0.05179528037672122
pria,ayah,0.3002770434663517
Beach,Pulau,0.26720228204907837
cerita,topik,0.2800245186662672
Permainan,menyenangkan,0.056031489905341875
istirahat,minggu,0.4735481605253051
Pasangan,pasangan,0.7158118870198766
wanita,istri,0.5049553082930394
domba,sapi,0.7288724360025101
dompet,tas,0.8087391471048593
genteng,Katedral,0.15183262150809623
kacang,kopi,0.29955642709229224
kayu,kertas,0.27773099673989854
atas,sisi,0.42100966809033713
kejahatan,penipuan,0.5622931471408018
sakit,kerugian,0.2583623366438939
kekasih,teman,0.5547889039814798
malam,senja,0.6250384522259614
ayah,pria,0.3002770434663517
anggur,alkohol,0.421037862332474
sapi,kambing,0.799845464633484
kepercayaan,pendapat,0.44373913881739685
kenyataannya,ilusi,0.3448485434586153
Pakta,perjanjian,0.5892132873934934
kekayaan,kemiskinan,0.4362956166364327
kecelakaan,darurat,0.3511817018157982
pertempuran,penaklukan,0.5276065612013685
teman,guru,0.30238544625037317
penyakit,infeksi,0.7167157660166548
permainan,trik,0.5055971695045383
saudara,anak,0.5340594275034483
Bibi,keponakan,0.40516363484391466
pekerja,mekanik,0.2634988979683286
dokter,medis,0.6935067694712941
pohon,pohon,0.9999999999999999
lebah,Ratu,0.026153369686620173
Mobil,Sepeda,0.5207270523868224
tujuan,pencarian,0.17269268013751254
agustus,bulan,0.596966113570972
tentara,perang,0.6466181402721344
awan,cuaca,0.41910267516355126
dokter,dokter,1.0
Canyon,valley,0.2252753220256965
Sungai,lembah,0.630925865402483
matahari,langit,0.5232115646128359
target,Panah,0.11558804595630476
coklat,pie,0.3241527903249377
keadaan,situasi,0.7520798960706239
pendapat,pilihan,0.3330345263089184
irama,melodi,0.7951592288810496
usus,saraf,0.48943896010123983
hari,fajar,0.561935156301046
sapi,kerbau,0.7511624546045168
dokter,Profesor,0.35120773551688406
lengan,vena,0.37961596220114013
Kamar,mandi,0.40685286024474554
perusahaan,bisnis,0.700706429079661
senang,gembira,0.6393713734783899
Hill,tebing,0.18257836249637238
tulang,kaki,0.2906201354107292
Apple,permen,0.3073239724482818
pembantu,pembantu,0.9999999999999999
pemimpin,manajer,0.2830331525908643
lemon,teh,0.4997106918586334
Bee,semut,0.1917514691765517
basket,bisbol,0.7189332441724214
beras,kacang,0.5025549783242085
aksesoris,perabotan,0.5194864437386058
emosi,gairah,0.7044940809671747
Anarki,kekacauan,0.16193386796195147
kejahatan,pelanggaran,0.5935075599104365
mesin,Mesin,0.7236750491338326
pantai,laut,0.7128248372636798
gang,mangkuk,0.15589317879066755
botol,botol,0.9999999999999998
kekuatan,kemampuan,0.6603346460345627
benih,rempah,0.21707248628802658
gitar,drum,0.8352151806301668
pendapat,ide,0.3500480792630582
Utara,Barat,0.6895099248071963
Diet,salad,0.27654424201013683
Ibu,istri,0.40347749678360834
ayah,ibu,0.7472064917949479
Kapten,pelaut,0.48804421803001563
meter,halaman,0.1688660216344277
bir,sampanye,0.6676050873490005
kapal,perahu,0.6288268540527339
kartu,jembatan,0.062077473333765516
pengetahuan,psikologi,0.49338071402110767
berdosa,suci,0.3989059220805991
kehancuran,konstruksi,0.13168928396650248
kerumunan,banyak,0.0930063959967693
pantai,pasir,0.5586828517920873
cucu,anak,0.6006083262326011
roti,keju,0.5859167773565472
Juara,pemenang,0.2829820601370743
perayaan,upacara,0.6547050233873728
Menu,urutan,0.10558592759949789
Raja,putri,0.4095451740309959
kekayaan,prestise,0.503329225128744
ketahanan,kekuatan,0.4915524593563618
bahaya,ancaman,0.7127425155320677
Tuhan,imam,0.38056688653552817
saudara,persaudaraan,0.27283332648613157
teman,pendamping,0.3529526427649456
guru,penolong,0.20905748637757865
tubuh,perut,0.607586399944992
lidah,tenggorokan,0.6361213173422899
rumah,karpet,0.28637225112669257
kecerdasan,keterampilan,0.598041145201427
perjalanan,penaklukan,0.34970667022064994
target,mangsa,0.3996997024299088
saudara,jiwa,0.16261043998262495
musuh,lawan,0.7008354614838799
kematian,bencana,0.33148577049642747
rakasa,setan,0.34188567277649157
hari,pagi,0.7418489073698291
manusia,victor,-0.10842874580613138
teman,cowok,0.5630855151407562
lagu,cerita,0.331361880977039
pancaran,sinar,0.7468558235477815
pria,jantan,0.2992194554049948
ayam,nasi,0.5278998775053781
kotak,kardus,0.6063084376249218
mentega,kentang,0.6219040298412438
Apartemen,mebel,0.20090176484087438
Danau,rawa,0.36065063830302446
salad,cuka,0.7019050806275501
bunga,lampu,0.29785958453854394
awan,kabut,0.7063739818355657
sopir,pilot,0.309853119521977
gula,madu,0.4182716085363241
tubuh,bahu,0.4562290887818799
ide,gambar,0.24046985553039496
ayah,saudara,0.6292457527750385
bulan,planet,0.084070874161283
bola,kostum,0.1751357368114801
kurungan,pagar,0.3300948822199228
Kamar,kasur,0.3917331385629446
bunga,bush,0.17270443389872153
tulang,lutut,0.5021266244336773
lengan,lutut,0.7071371504677425
bawah,samping,0.36424513569258843
kapal,vena,-0.006134975139710848
kucing,kelinci,0.6082540641625123
daging,sandwich,0.5091465724914008
kepercayaan,konsep,0.4321625314576556
kecerdasan,wawasan,0.5070508726886751
perhatian,bunga,0.08199895634578377
sikap,keyakinan,0.5782553631440653
kanan,keadilan,0.04864655871014249
argumen,perjanjian,0.24245179649332332
kedalaman,besarnya,0.26047638358932357
Media,Berita,0.39173604617636437
pemenang,kandidat,0.3964549153766057
hari,tanggal,0.4868538004088206
biaya,pembayaran,0.5439246547302683
Alkitab,himne,0.4191972621638045
keluar,pintu,0.4703287631618007
manusia,prajurit,0.14533670761336512
lorong,Balai,0.06889126968758533
wiski,alkohol,0.6117382414789962
darah,sumsum,0.36895224739495325
minyak,bulu,0.08717407053409626
lantai,geladak,0.538975053265159
atap,lantai,0.6319047055061728
pintu,lantai,0.49312890783203756
bahu,kepala,0.40563001525489284
Kereta,kereta,0.7124526250886709
Mobil,kereta,0.22684068282181247
siku,pergelangan,0.6238403761923166
kekayaan,ketenaran,0.2922582081357532
kesedihan,malu,0.5672244881336339
administrasi,manajemen,0.4879246423819033
komunikasi,percakapan,0.5425956603523676
polusi,suasana,0.2873716480537767
anatomi,biologi,0.6333665350072497
College,profesi,0.13425483265637392
buku,topik,0.4637374703755168
rumus,persamaan,0.6986689285487484
buku,informasi,0.22376246277660494
lawan,mitra,0.0965053754051145
langit,semesta,0.3202855020350021
populasi,orang,0.3462794667110065
fakultas,kelas,0.34106913803126493
kepala,Walikota,0.2203331620320219
Rabi,Menteri,0.0838469063950057
meter,inci,0.5287077014899543
poliester,katun,0.6005441650214429
pengacara,bankir,0.635323667623135
biola,alat,0.3724650237943161
kabin,bagasi,0.7492661757845184
pot,alat,0.17446196848132445
kain,sutra,0.6115585971209412
wiski,sampanye,0.6134231278832545
gadis,anak,0.5101701462789147
gubuk,kabin,0.3060736659260833
burung,ayam,0.4074298989820949
raket,kebisingan,-0.01701581904195011
terbenam,malam,0.4358889218512669
Gerimis,hujan,0.19994710629488682
dewasa,bayi,0.5285970681842272
arang,batubara,0.5763442467429623
tubuh,tulang,0.507897666844187
kepala,kuku,0.2572693475114344
rotan,kayu,0.373606764684052
sendok,Piala,0.03497529575140064
tubuh,saraf,0.45627128603273615
pria,suami,0.42643547436950846
tulang,leher,0.5830031803645006
frustrasi,kemarahan,0.6601786008397381
Sungai,laut,0.3979735266678061
tugas,pekerjaan,0.5535103304373888
Klub,masyarakat,-0.049505265926600706
refleksi,gambar,0.27379394216928593
Pangeran,raja,0.44084157064689794
salju,cuaca,0.5328624458529058
demokrasi,Partai,0.34456795026302733
sepupu,saudara,0.716591421208779
akar,rumput,0.5374779911816678
alis,mata,0.5364165992028977
uang,mutiara,0.25101231584284756
uang,berlian,0.4144388332829646
kendaraan,bus,0.5753411585778387
taksi,bus,0.7817962989153007
rumah,gudang,0.4902401323813067
jari,kelapa,0.2552644908827647
Mobil,jembatan,0.10080569638726683
usaha,kesulitan,0.33859749310306136
Bahkan,wawasan,0.12413435693254916
pekerjaan,manajemen,0.3395862736403795
kanker,penyakit,0.6422909612554459
Firman,koran,-0.051975428449911085
komponis,penulis,0.5627869761412113
aktor,penyanyi,0.6455760580699667
tinggal,singgah,0.5651555605084133
Kamar,dapur,0.37220723862090704
kabin,tempat,0.2104176154853596
pintu,dapur,0.3462338754903326
nilai,kepercayaan,0.47652557289631625
kebijaksanaan,intelijen,0.07047466228147108
kebodohan,intelijen,-0.0424442800653174
kebahagiaan,keberuntungan,0.5388052556340356
ide,skema,0.37478232532852934
suasana,emosi,0.5167397029573779
kebahagiaan,kedamaian,0.7402207618268837
kesedihan,penderitaan,0.7157915609873134
logika,pikiran,0.4785424230765212
penyangkalan,pengakuan,0.3374188074065727
argumen,kritik,0.5404305671220349
agresi,permusuhan,0.5842459478796125
histeria,kebingungan,0.37462016878187654
Kimia,teori,0.21265556538886665
putusan,pengadilan,0.7221594577079303
kenyamanan,keamanan,0.4421287530447504
kepercayaan,diri,0.26401574369525416
Visi,persepsi,0.15689097519890338
era,dekade,0.6904923023541697
Biografi,fiksi,0.1763809985109785
diskusi,argumen,0.40349249349892735
kode,simbol,0.2584056642363879
bahaya,penyakit,0.4015005351536442
kecelakaan,bencana,0.36837021479784204
perjalanan,perjalanan,1.0000000000000002
aktivitas,gerakan,0.3925349788640356
Gosip,Berita,0.5172320346191966
Bapa,Allah,0.555243878227494
tindakan,Lapangan,-0.017020178950225628
demam,penyakit,0.650114361466946
penerbangan,penerbangan,0.9999999999999999
Aksi,Permainan,0.18121422439014964
molekul,udara,0.27221215237093227
rumah,negara,0.14113061071778343
Firman,sastra,0.12995713690511096
dewasa,wali,0.11710420980232046
koran,informasi,0.2896220460471032
komunikasi,televisi,0.09169027236815389
sepupu,paman,0.7624857576267543
penulis,pembaca,0.36675942153713104
pria,mitra,0.13501858998325583
daerah,sudut,0.16511499607312863
balada,lagu,0.71374034981354
dinding,dekorasi,0.5310279966693974
Word,halaman,0.20869560448798147
perawat,ilmuwan,0.17993533290644048
politikus,Presiden,0.37146429950434334
Presiden,Walikota,0.45135681991919474
buku,esai,0.6487141555923507
perang,prajurit,0.5496046362887839
Artikel,jurnal,0.3660135268318182
Sarapan,pagi,0.3385538242633295
kerumunan,parade,0.543398034982459
lorong,lorong,0.9999999999999998
guru,rabbi,0.2348851708711649
pinggul,bibir,0.5679181361335095
buku,artikel,0.5859602732231843
Kamar,sel,-0.03231226755270392
kotak,tempat,0.24073320739096557
cicit,anak,0.4119647897390401
tungkai,kaki,0.4641594331805747
hati,pankreas,0.30543557370209806
kelas,lorong,0.11452001366758585
Gunung,bukit,0.5596520657020054
Mobil,Lift,0.3134709914132295
bangku,sofa,0.3719794532680652
pakaian,tombol,0.16930020325434447
pakaian,mantel,0.4824340504527136
ginjal,organ,0.5175130266843376
apel,saus,0.3156562655763814
ayam,steak,0.5223123077251859
Mobil,selang,0.05725157617012656
tembakau,Rokok,0.5990196570376771
mahasiswa,Profesor,0.22585078096435984
bayi,putri,0.28897320473839927
pipa,cerutu,0.43548297252271356
susu,jus,0.5759983508035336
Box,cerutu,-0.027447600587947582
Apartemen,hotel,0.42551869580912743
Piala,kerucut,-0.1053806067238114
kuda,sapi,0.5312228669767503
tenggorokan,hidung,0.7228354403382116
tulang,gigi,0.5627661873615444
tulang,siku,0.4198821156835926
bacon,kacang,0.45947404353374066
Piala,piagam,0.03777822927751928
bukti,fakta,0.6987179632310625
janji,keterlibatan,0.28334739896866
bulan,tahun,0.5907415541900561
Firman,petunjuk,0.07474291312626642
penulis,pencipta,0.561986816898837
atom,karbon,0.5363996137303682
Uskup,Uskup,1.0
Surat,ayat,0.3460090875936124
Halaman,ayat,0.01497671555775688
gereja,Kapel,0.4871521455533361
otot,tulang,0.5873734170972089
otot,lidah,0.49471821436790037
bertempur,prajurit,0.626167978777629
perut,perut,0.9999999999999999
pria,gadis,0.6560889931233373
meja,kursi,0.48509617147308204
pakaian,jaket,0.7379601906572739
pistol,pisau,0.6016106487411166
timah,logam,0.6370258453170787
botol,wadah,0.3916756619632217
roti,Turki,0.09144452937050102
daging,roti,0.6049357817752214
lengan,tulang,0.48532013358574166
leher,panjang,0.35904685746147674
apel,lemon,0.6142893300543644
kesakitan,kesedihan,0.6402063938229418
tugas,tugas,1.0
malam,fajar,0.6332725457888773
makan,sup,0.4024755002601891
lembu,sapi,0.5869424599015203
salju,badai,0.5873964539479566
kuku,tangan,0.434340160315772
anjing,kuda,0.5165716368046437
lengan,leher,0.7144244284414261
bola,sarung,0.21747660019546763
flu,demam,0.6081656194315881
biaya,gaji,0.5396650663051612
saraf,otak,0.7534881189258064
binatang,hewan,0.78744897180634
kalkun,ayam,0.6122808230157386
gadis,pembantu,0.33263468706766064
Anak,anak,0.6076423977071441
alkohol,anggur,0.421037862332474
hidung,mulut,0.7088274643619787
mobil,kendaraan,0.7017887305543102
Bell,pintu,-0.058152107102816396
kotak,topi,0.43316441288930396
kepercayaan,kesan,0.4007609646579935
bias,pendapat,0.3252429478556458
perhatian,kesadaran,0.3243531428435774
kemarahan,emosi,0.5061212130109563
keanggunan,gaya,0.5092726850450253
Kecantikan,Umur,0.24278360356843354
buku,tema,0.31133006500081056
teman,ibu,0.22062713280766644
Vitamin,besi,0.1745310227274406
Mobil,pabrik,0.22412699788029655
Pakta,kondisi,0.05898704261206756
Bab,pilihan,0.024898970065738168
melodi,irama,0.7951592288810496
pemenang,kehadiran,-0.0482246490633957
kepercayaan,bunga,0.18035084749391414
pemenang,tujuan,-0.06967878750340754
Trik,ukuran,-0.10287831262896431
pilihan,vena,0.03168487586865999
himne,penaklukan,0.03329735253003017
ketahanan,band,-0.03142450093213565
penjara,pilihan,0.029469250163055377
kondisi,keadaan,0.8426373663726667
bunga,ketahanan,0.09309309574410085
lubang,perjanjian,0.028652743863709217
dokter,marah,0.12200040821162911
persaudaraan,pintu,0.02221433792675246
tugas,wanita,0.052577536447520015
persaudaraan,bisbol,0.014550746599175574
sen,ukuran,0.2551237030605442
kehadiran,kedatangan,0.5870635284167145
mouse,manajemen,0.06785827570571057
tugas,pekerjaan,0.5535103304373888
minuman,air,0.29623870714902667
tugas,jerami,-0.04054909756913269
Pulau,tugas,-0.02576442627005899
malam,gelap,0.35493962141070234
polusi,Presiden,-0.05937270665608764
pistol,trik,0.37947271573473984
mandi,trik,0.20054614750306143
Diet,kurus,0.07563430858832829
wanita,istri,0.5049553082930394
Babi,ekor,0.27235177913459574
bulat,perut,0.2877727333666719
himne,lagu,0.5109618367563186
dokter,Kolonel,0.10554184057353401
istri,pasangan,0.5456648005807865
lubang,istri,-0.07786282584172358
murid,siswa,0.6536971528086345
mandi,istri,0.2351440103490921
gerombolan,banyak,0.1412787137070068
rumus,logika,0.35140675050082903
wanita,bulu,0.20763345085149587
matahari,sinar,0.4683514236287324
pistol,fajar,0.006659671128424301
makanan,pinggang,0.16392495954398711
kamera,Presiden,-0.04593811207614343
keras,band,0.05580002469990403
perut,vena,0.4991723924914226
pistol,bulu,0.1437360232740504
sofa,bisbol,0.06664152777332827
pekerja,kamera,0.08189476351207162
dek,mouse,0.14091798894216281
beras,padi,0.6790120476966088
senjata,senapan,0.656427672538008
tebing,ekor,0.2702025943779073
pergelangan,jendela,0.2215514447160605
Pulau,danau,0.37462331607880195
kontainer,besar,0.18772119792607012
gerobak,wadah,0.16654338870859842
bulat,balon,0.1092071019475013
dolar,orang,0.1241063478779136
mandi,balon,0.2944649388051701
perut,usus,0.6986710543006497
Sepeda,kendaraan,0.3445779152291175
log,mandi,0.17729924196951535
mangkuk,ekor,0.3185822376937275
pergi,datang,0.7544373069387476
mengambil,mencuri,0.4914727875540702
mendengarkan,mendengar,0.7302477866190539
berpikir,pikir,0.7100681541233078
terjadi,terjadi,1.0000000000000002
lenyap,menghilang,0.7531280023423987
membelah,membagi,0.2926657671234596
mengaku,mohon,0.17758144901776612
mulai,berasal,0.016479973990410464
melindungi,membela,0.43956000136464024
membunuh,menghancurkan,0.6915727176488382
membuat,membuat,0.9999999999999999
menerima,menolak,0.5977084894649325
menjauhi,menghindari,0.5027442812240777
membawa,membawa,1.0000000000000002
meninggalkan,masukkan,0.17127604320667789
memilih,memilih,0.9999999999999998
kehilangan,gagal,0.4857864647643698
mendorong,mencegah,0.6462992770814575
mencapai,mencapai,1.0000000000000002
membuat,membangun,0.43462457590036174
mendengarkan,mematuhi,0.2800778128820158
informasi,keterangan,0.5417303874022337
menerima,memberi,0.6629532095655135
meminjam,mohon,0.1525339569593519
mengambil,memperoleh,0.4757979325468026
menyarankan,rekomendasi,0.4453706907639907
meniru,menggambarkan,0.5300718059034639
menang,berhasil,0.4123240067539876
berpikir,memutuskan,0.40405626401188466
menyapa,memenuhi,0.08029130395778229
