teks1,teks2,similarity
kaki,jari,0.3202727030273007
Sungai,sungai,0.7981014285300649
kemarahan,kemarahan,1.0000000000000002
tanggal,kalender,0.21729545401044914
laut,laut,1.0
kedua,berjalan,0.20662430197243242
tangan,jari,0.37849748295058305
kayu,rotan,0.3945643825314184
Lumpur,kotoran,-0.03841548521175041
lorong,koridor,0.48672793899769695
cara,cara,1.0000000000000002
tikus,kucing,0.5627096866723056
polisi,sherif,0.31107537817532804
kematian,penguburan,0.34348152106717256
musik,melodi,0.5178243442317294
bir,alkohol,0.470220292298169
mulut,bibir,0.6238424831272272
badai,topan,0.7624714214707969
pajak,pendapatan,0.4995870945769818
bunga,ungu,0.3442210789739627
kertas,kardus,0.5591736053093088
lesehan,lantai,0.3536994791397818
pantai,pasir,0.4762475825075513
batang,tirai,0.20901321459071795
serigala,anjing,0.5657377125037952
jalan,Gang,0.12416071160033623
perahu,dek,0.39342569493615065
Mobil,tanduk,-0.038073167856853773
teman,tamu,0.1934631313688121
majikan,karyawan,0.5450657051817154
tangan,pergelangan,0.455666850090775
bola,meriam,0.07462873542457898
alkohol,brendi,0.3474943014864619
kemenangan,kemenangan,0.9999999999999999
telepon,komunikasi,0.40353864958071917
pintu,pintu,0.9999999999999998
hotel,kamar,0.5226218056850356
pakaian,kain,0.6010843392642827
steak,daging,0.5725511378309487
kuku,jari,0.5430868243469664
band,orkestra,0.4320630093271683
buku,Alkitab,0.2939409063660806
Bisnis,industri,0.2504095067922658
gugur,panas,0.5188043955093988
dekade,abad,0.4315737119766345
alkohol,miras,0.4261517275242201
topi,mantel,0.4861191650562095
jendela,pintu,0.6058213013426031
lengan,tangan,0.5206032263036233
rumah,apartemen,0.5675844293794898
kaca,kristal,0.40997229700541926
anggur,brendi,0.5861154998924203
pencipta,pembuat,0.41669375745578574
pagi,Sarapan,0.3359902260177873
lengan,otot,0.5253309487392824
gelembung,busa,0.5839616262932865
roti,tepung,0.47169729744178174
kematian,tragedi,0.4555935508316519
ketiadaan,kehadiran,0.411768137282457
pistol,meriam,0.5001392865070462
rumput,pisau,0.24968546749743414
bola,keranjang,0.197131309410367
selang,Taman,-0.043840821251195636
pria,anak,0.44619533133575473
kelompok,tim,0.33367510693683694
pakaian,laci,0.26999158949137586
Tower,tiang,0.10866879338054972
Bapa,orangtua,0.1339285070099075
sekolah,kelas,0.37297456151345193
orangtua,dewasa,0.40895650427496727
Bar,penjara,0.014806864356036488
Mobil,jalanan,0.19950490819827094
Kamus,definisi,0.26958936125027894
pintu,gudang,0.36995973859435416
tentara,prajurit,0.7579340373933116
logam,aluminium,0.6763926340185287
kursi,bangku,0.32537920305520684
awan,kabut,0.6580314219044912
Laki,anak,0.13288235954134586
air,es,0.3662321542219884
kasur,selimut,0.7474695127498483
Jaksa,pengacara,0.4094654570946048
Area,zona,0.25488333507941713
Bisnis,perusahaan,0.2958694897547114
pakaian,kain,0.6010843392642827
baju,jaket,0.6810599197479998
uang,modal,0.4551480993908117
tangan,kaki,0.19625371849323092
alkohol,koktail,0.4607442989899623
Halaman,inci,0.07332873594891792
molekul,atom,0.6908119944133431
lensa,kamera,0.6593662196747383
makan,makanan,0.5627004388006045
mata,kelopak,0.37232173071857255
Allah,setan,0.4317202916044643
pengaman,sabuk,0.49906170429411184
tikus,tikus,0.9999999999999998
Motor,Mesin,0.31318024235345726
Mobil,taksi,0.36167570209705036
kucing,singa,0.44021230492866953
ukuran,besarnya,0.3923662926571392
kenyataannya,fantasi,0.01260646941804534
pintu,gerbang,0.771567720728956
kucing,peliharaan,0.47302781899606794
timah,aluminium,0.5589832043600729
tulang,rahang,0.5573806949390983
sereal,gandum,0.650281029457648
rumah,kunci,0.12639547007061924
darah,daging,0.3997379605619867
pintu,koridor,0.3867283836717846
Tuhan,Roh,0.4854104482641767
kemampuan,kompetensi,0.5075561899168386
kelimpahan,banyak,0.22262926273885897
sofa,kursi,0.39253261114454163
dinding,bata,0.4890562704834375
tanduk,drum,0.05942157613939201
organ,hati,0.23702938106251958
kekuatan,keperkasaan,0.47084839261004596
kalimat,kata,0.715405953141089
band,parade,0.20944931079661716
perut,pinggang,0.5329410371796199
awan,badai,0.4923383947729472
sukacita,kebanggaan,0.2959457541846457
kebisingan,ribut,0.3058845170345945
hujan,kabut,0.46808927634762815
bir,minuman,0.6178944308493289
teman,paman,0.36399504981567354
apel,jus,0.5453927471570007
kecerdasan,logika,0.46970749363171305
komunikasi,bahasa,0.21697144836385523
bulu,bulu,1.0
massa,kerumunan,0.34468578665166116
pantai,Pantai,0.6063488918905349
kawat,tali,0.5998412676088727
burung,Turki,0.047829530435275824
kasur,kamar,0.5412399781082302
kompetensi,kemampuan,0.5075561899168386
awan,kabut,0.6580314219044912
makan,makanan,0.5627004388006045
Bar,kandang,-0.04514105434578128
air,garam,0.5146323596214221
pengertian,intuisi,0.40884407731795713
situasi,kondisi,0.6839311826567335
kejahatan,pencurian,0.5091284957279356
gaya,fashion,0.29821665838894534
batas,perbatasan,0.553047979752533
lengan,tubuh,0.4875666906182709
perahu,mobil,0.4031066559108969
sandwich,makanan,0.3899142895601426
pengantin,putri,0.2923415692549359
pahlawan,pahlawan,0.9999999999999998
Mobil,mengukur,0.01668479326128295
serangga,lebah,0.44259787682151175
alunan,buaian,0.32696949712686535
hewan,orang,0.28517088998597784
ganja,ramuan,0.5065572988418892
kamar,tempat,0.4028336160321363
pipi,lidah,0.624503816560056
Disc,komputer,0.072862036237495
kurva,sudut,0.47192339187512033
rumput,Lumut,0.28844056100668547
sekolah,hukum,0.2517282696527082
kaki,kepala,0.13745927487273218
Ibu,wali,0.33870384651784746
tabib,dokter,0.5860477318018061
alkohol,wiski,0.5464862382287965
mulut,gigi,0.47812946165233144
Sarapan,bacon,0.565539171825725
mandi,tidur,0.573031227029484
piring,mangkuk,0.7908153897490936
daging,daging,1.0000000000000002
udara,helium,0.303546476876252
pekerja,majikan,0.5783631164647827
tubuh,dada,0.48368276941742416
Son,ayah,0.04490642141600563
jantung,operasi,0.1731930028654509
wanita,Sekretaris,-0.10532625501522586
pria,ayah,0.29347023575579756
Beach,Pulau,0.21787352027328843
cerita,topik,0.25665459899324383
Permainan,menyenangkan,0.020347630252244255
istirahat,minggu,0.36699820356879675
Pasangan,pasangan,0.5984430268948993
wanita,istri,0.4205558551724111
domba,sapi,0.6493219335949821
dompet,tas,0.7584575581810448
genteng,Katedral,0.14674071847015924
kacang,kopi,0.3109041428386706
kayu,kertas,0.3729160454491297
atas,sisi,0.354196022159069
kejahatan,penipuan,0.566033692648388
sakit,kerugian,0.21168313741998215
kekasih,teman,0.5386328174319396
malam,senja,0.5792158507520606
ayah,pria,0.29347023575579756
anggur,alkohol,0.39783597893193967
sapi,kambing,0.7248902126135648
kepercayaan,pendapat,0.4138899252658463
kenyataannya,ilusi,0.24842822852371965
Pakta,perjanjian,0.5536381917843226
kekayaan,kemiskinan,0.371297160818019
kecelakaan,darurat,0.2377342663511794
pertempuran,penaklukan,0.48325548880741637
teman,guru,0.3042018321770683
penyakit,infeksi,0.6985834891865262
permainan,trik,0.46372270433017004
saudara,anak,0.48609816596281097
Bibi,keponakan,0.34628973648134753
pekerja,mekanik,0.2932751640466069
dokter,medis,0.5413148703750272
pohon,pohon,0.9999999999999999
lebah,Ratu,0.04696453970806677
Mobil,Sepeda,0.473776169132512
tujuan,pencarian,0.1822016485534883
agustus,bulan,0.46191721510031036
tentara,perang,0.5814646742643325
awan,cuaca,0.3986166229933307
dokter,dokter,0.9999999999999999
Canyon,valley,0.28184270815113127
Sungai,lembah,0.5905950729029219
matahari,langit,0.3191095140730904
target,Panah,0.0581246380968794
coklat,pie,0.30321025158082693
keadaan,situasi,0.7139608310866541
pendapat,pilihan,0.2989844026485521
irama,melodi,0.7859640388232323
usus,saraf,0.41439709146341064
hari,fajar,0.47677426109290466
sapi,kerbau,0.6995450987321653
dokter,Profesor,0.2960128984634296
lengan,vena,0.37987829067059026
Kamar,mandi,0.34005404831276154
perusahaan,bisnis,0.6262695199246382
senang,gembira,0.6093075449676923
Hill,tebing,0.09560242381427089
tulang,kaki,0.2561078548026712
Apple,permen,0.24247110797001128
pembantu,pembantu,0.9999999999999998
pemimpin,manajer,0.272260819338241
lemon,teh,0.42002785229912565
Bee,semut,0.11952138657477568
basket,bisbol,0.6840207067810812
beras,kacang,0.43690912031062273
aksesoris,perabotan,0.5560160628403155
emosi,gairah,0.6562970597957439
Anarki,kekacauan,0.10434431387708007
kejahatan,pelanggaran,0.5754786186328438
mesin,Mesin,0.6776983958135152
pantai,laut,0.6294253506896381
gang,mangkuk,0.1436895215650796
botol,botol,0.9999999999999998
kekuatan,kemampuan,0.609439533634478
benih,rempah,0.21842446702795737
gitar,drum,0.7423515311715356
pendapat,ide,0.37938045935242926
Utara,Barat,0.6106284488399921
Diet,salad,0.2255108832295739
Ibu,istri,0.3115398219476821
ayah,ibu,0.6406931623596133
Kapten,pelaut,0.3916171432743961
meter,halaman,0.20526226340751252
bir,sampanye,0.596957432285826
kapal,perahu,0.6300431557361337
kartu,jembatan,0.13900318345883717
pengetahuan,psikologi,0.4644324139090113
berdosa,suci,0.3647720519592656
kehancuran,konstruksi,0.1408598340559029
kerumunan,banyak,0.1723822275054463
pantai,pasir,0.4762475825075513
cucu,anak,0.5516437655270381
roti,keju,0.5384713408808843
Juara,pemenang,0.3293603990303538
perayaan,upacara,0.6200290481899227
Menu,urutan,0.07704531862369052
Raja,putri,0.31352689282998303
kekayaan,prestise,0.5242132607700609
ketahanan,kekuatan,0.45972136867434327
bahaya,ancaman,0.6891898918170487
Tuhan,imam,0.36001567241013854
saudara,persaudaraan,0.24740233689225927
teman,pendamping,0.29550447177856165
guru,penolong,0.17106962348494326
tubuh,perut,0.5515504094960527
lidah,tenggorokan,0.5644261556878076
rumah,karpet,0.273576065445652
kecerdasan,keterampilan,0.5580802127883002
perjalanan,penaklukan,0.3126676898160263
target,mangsa,0.42477005230621834
saudara,jiwa,0.15467405376718632
musuh,lawan,0.6246599786791609
kematian,bencana,0.2855423626111828
rakasa,setan,0.35923163394862284
hari,pagi,0.6382137023505919
manusia,victor,-0.171715260468528
teman,cowok,0.5214234549579031
lagu,cerita,0.34254631984687095
pancaran,sinar,0.6838122320208347
pria,jantan,0.327926203564917
ayam,nasi,0.4720529221882758
kotak,kardus,0.586134288910047
mentega,kentang,0.5782722063636723
Apartemen,mebel,0.24011911609684755
Danau,rawa,0.37131992865578173
salad,cuka,0.6614409530297828
bunga,lampu,0.2523487995006554
awan,kabut,0.6580314219044912
sopir,pilot,0.3185813107853803
gula,madu,0.4018164376214692
tubuh,bahu,0.4264572607501832
ide,gambar,0.27175928847599495
ayah,saudara,0.5794910993097755
bulan,planet,0.10704908748385789
bola,kostum,0.12887555033324455
kurungan,pagar,0.2912030600349997
Kamar,kasur,0.3124338438502708
bunga,bush,0.1003949298349916
tulang,lutut,0.44434097143591084
lengan,lutut,0.6840705774118597
bawah,samping,0.40045864753044186
kapal,vena,0.017724338195242148
kucing,kelinci,0.5628575567811996
daging,sandwich,0.41808407409554127
kepercayaan,konsep,0.4252079806951556
kecerdasan,wawasan,0.49640533043599266
perhatian,bunga,0.10491358728226671
sikap,keyakinan,0.5567279456124469
kanan,keadilan,0.007854217873272125
argumen,perjanjian,0.24884991746467544
kedalaman,besarnya,0.2424374618619012
Media,Berita,0.2951121587974156
pemenang,kandidat,0.33999094667405827
hari,tanggal,0.49492384667134603
biaya,pembayaran,0.46377099515268766
Alkitab,himne,0.3794663005465358
keluar,pintu,0.37918498480081775
manusia,prajurit,0.18073346421600608
lorong,Balai,0.10334743693023922
wiski,alkohol,0.5464862382287965
darah,sumsum,0.35935008947074354
minyak,bulu,0.08860125655375495
lantai,geladak,0.46881850037160483
atap,lantai,0.5770009261706901
pintu,lantai,0.42386897288954595
bahu,kepala,0.3335765381751237
Kereta,kereta,0.6878679725156096
Mobil,kereta,0.2137699659912024
siku,pergelangan,0.6265393356254867
kekayaan,ketenaran,0.27562963430430126
kesedihan,malu,0.530224749319815
administrasi,manajemen,0.43684770762110336
komunikasi,percakapan,0.4999505268946509
polusi,suasana,0.27375371660287573
anatomi,biologi,0.6060673934067059
College,profesi,0.06074801790298478
buku,topik,0.4170031478227578
rumus,persamaan,0.6692547683846551
buku,informasi,0.2207610434898551
lawan,mitra,0.17095269394772572
langit,semesta,0.2881194627986564
populasi,orang,0.3638310841271263
fakultas,kelas,0.28274715576025233
kepala,Walikota,0.2012004928232062
Rabi,Menteri,0.12552534835378715
meter,inci,0.4863989548851964
poliester,katun,0.6834982230100386
pengacara,bankir,0.6016524897958035
biola,alat,0.29763269219648203
kabin,bagasi,0.6670368854677704
pot,alat,0.2089918324996074
kain,sutra,0.6021608480922249
wiski,sampanye,0.5433356682007917
gadis,anak,0.5116244344165765
gubuk,kabin,0.350937687381448
burung,ayam,0.42826385966823294
raket,kebisingan,0.04808357013329295
terbenam,malam,0.39123239800017584
Gerimis,hujan,0.1406310114887051
dewasa,bayi,0.4615648156249805
arang,batubara,0.5557386717784909
tubuh,tulang,0.45769447161737276
kepala,kuku,0.23208219113554407
rotan,kayu,0.3945643825314184
sendok,Piala,-0.007741910325061368
tubuh,saraf,0.4375079096583609
pria,suami,0.3546339232637906
tulang,leher,0.5447333254927059
frustrasi,kemarahan,0.569009182016964
Sungai,laut,0.35976158698702726
tugas,pekerjaan,0.5656187397916461
Klub,masyarakat,-0.0658446719060532
refleksi,gambar,0.2790775007198434
Pangeran,raja,0.42376352573608866
salju,cuaca,0.4363868779828509
demokrasi,Partai,0.2937959605074153
sepupu,saudara,0.6469745750868365
akar,rumput,0.4545432145745121
alis,mata,0.5129870871817998
uang,mutiara,0.21422905254530356
uang,berlian,0.32700811068770375
kendaraan,bus,0.521945460254105
taksi,bus,0.7115005872982012
rumah,gudang,0.47899667366397036
jari,kelapa,0.15640571831444697
Mobil,jembatan,0.07489098150776843
usaha,kesulitan,0.3221406085247759
Bahkan,wawasan,0.15909885697512738
pekerjaan,manajemen,0.31554331193807256
kanker,penyakit,0.6139056337959806
Firman,koran,-0.06737505167246992
komponis,penulis,0.5542090183998697
aktor,penyanyi,0.6067241969310613
tinggal,singgah,0.5777485565100061
Kamar,dapur,0.28026311218145117
kabin,tempat,0.24772013480274127
pintu,dapur,0.3632963828942609
nilai,kepercayaan,0.42557868402677484
kebijaksanaan,intelijen,0.15540980666142545
kebodohan,intelijen,-0.017765980141938476
kebahagiaan,keberuntungan,0.543705957821388
ide,skema,0.3466009991592745
suasana,emosi,0.4777702164957758
kebahagiaan,kedamaian,0.7266639852027112
kesedihan,penderitaan,0.7019856569361143
logika,pikiran,0.4352788463260535
penyangkalan,pengakuan,0.3426139441594259
argumen,kritik,0.47276450464513514
agresi,permusuhan,0.5385703979682723
histeria,kebingungan,0.27242735848230687
Kimia,teori,0.1649954311692773
putusan,pengadilan,0.6087381504334389
kenyamanan,keamanan,0.4374781414921161
kepercayaan,diri,0.25395370879604307
Visi,persepsi,0.17440303962606152
era,dekade,0.5915126446013206
Biografi,fiksi,0.1416782292212708
diskusi,argumen,0.3950359023447488
kode,simbol,0.2546248837760282
bahaya,penyakit,0.3660775263072217
kecelakaan,bencana,0.384859045984315
perjalanan,perjalanan,0.9999999999999999
aktivitas,gerakan,0.4097633337172846
Gosip,Berita,0.4431956472509221
Bapa,Allah,0.5374335668796179
tindakan,Lapangan,-0.03520552584568258
demam,penyakit,0.6016930221435668
penerbangan,penerbangan,0.9999999999999996
Aksi,Permainan,0.13410706489293003
molekul,udara,0.23504483429205666
rumah,negara,0.19612864319938295
Firman,sastra,0.08077904331961282
dewasa,wali,0.12182550345966078
koran,informasi,0.24939488755743083
komunikasi,televisi,0.1137122007761615
sepupu,paman,0.7077582433864424
penulis,pembaca,0.34703390031849274
pria,mitra,0.13633156376819308
daerah,sudut,0.2316363907751815
balada,lagu,0.6679657345723324
dinding,dekorasi,0.4472721798144702
Word,halaman,0.09655113965084286
perawat,ilmuwan,0.21843753368434993
politikus,Presiden,0.3000051649479655
Presiden,Walikota,0.4520129790403414
buku,esai,0.5765660017349434
perang,prajurit,0.47911592653658996
Artikel,jurnal,0.2745901251053945
Sarapan,pagi,0.3359902260177873
kerumunan,parade,0.5169288373591897
lorong,lorong,1.0000000000000002
guru,rabbi,0.24407057688031436
pinggul,bibir,0.5396651520825759
buku,artikel,0.5648404868383049
Kamar,sel,0.0015686611655297347
kotak,tempat,0.22909518158274678
cicit,anak,0.4127342744419166
tungkai,kaki,0.4667740247081754
hati,pankreas,0.24224951235146736
kelas,lorong,0.13817557429840227
Gunung,bukit,0.5077930948942231
Mobil,Lift,0.2289604669295073
bangku,sofa,0.40464982994347165
pakaian,tombol,0.1666936265375218
pakaian,mantel,0.45732418552097837
ginjal,organ,0.4611347444574594
apel,saus,0.3590892046123438
ayam,steak,0.4959186224908355
Mobil,selang,0.053917692647572894
tembakau,Rokok,0.5229809292415846
mahasiswa,Profesor,0.23227008119849768
bayi,putri,0.256609002099547
pipa,cerutu,0.4050474448687723
susu,jus,0.5202356801419633
Box,cerutu,0.03948142268797068
Apartemen,hotel,0.414236657704474
Piala,kerucut,-0.0993624457911606
kuda,sapi,0.5168355597203012
tenggorokan,hidung,0.6900807880820653
tulang,gigi,0.4705035518749834
tulang,siku,0.3856377340172674
bacon,kacang,0.4559214208463236
Piala,piagam,0.08433862682395864
bukti,fakta,0.6265407895219088
janji,keterlibatan,0.26088496289024826
bulan,tahun,0.5960834376834114
Firman,petunjuk,0.16301539231780038
penulis,pencipta,0.5527984623934155
atom,karbon,0.4903632161901419
Uskup,Uskup,1.0000000000000002
Surat,ayat,0.27145026245906845
Halaman,ayat,0.05758932681855482
gereja,Kapel,0.42141190991410343
otot,tulang,0.5469402409439228
otot,lidah,0.4818216433274237
bertempur,prajurit,0.5527630263169826
perut,perut,0.9999999999999998
pria,gadis,0.5856452916114998
meja,kursi,0.4208460863317911
pakaian,jaket,0.6594749374993407
pistol,pisau,0.5595533102654595
timah,logam,0.5678709029552652
botol,wadah,0.36160960060845765
roti,Turki,0.08615963622394757
daging,roti,0.5373709233546817
lengan,tulang,0.4230052840487124
leher,panjang,0.2744662410965174
apel,lemon,0.5614970754105051
kesakitan,kesedihan,0.6326710099743439
tugas,tugas,1.0
malam,fajar,0.5702255358123918
makan,sup,0.3452035325140713
lembu,sapi,0.5766191191052739
salju,badai,0.5454888894705625
kuku,tangan,0.3545416301025802
anjing,kuda,0.49729104877435604
lengan,leher,0.6727573192108
bola,sarung,0.22438552409678403
flu,demam,0.5349273616999506
biaya,gaji,0.47453526493214393
saraf,otak,0.6421341822038199
binatang,hewan,0.7270494814617183
kalkun,ayam,0.6080070457784973
gadis,pembantu,0.28601068732781953
Anak,anak,0.5732158204778715
alkohol,anggur,0.39783597893193967
hidung,mulut,0.642327133560665
mobil,kendaraan,0.6581105406026921
Bell,pintu,-0.07237832485619686
kotak,topi,0.3825775804331477
kepercayaan,kesan,0.3683497697830864
bias,pendapat,0.35635711379343105
perhatian,kesadaran,0.3332826580516681
kemarahan,emosi,0.4855895959235759
keanggunan,gaya,0.43622531176678414
Kecantikan,Umur,0.19494501135030323
buku,tema,0.25016893677482566
teman,ibu,0.22160222418456577
Vitamin,besi,0.13948898656556064
Mobil,pabrik,0.1772948541736546
Pakta,kondisi,0.039252301379606044
Bab,pilihan,0.03152174223461138
melodi,irama,0.7859640388232323
pemenang,kehadiran,-0.0008876597099371254
kepercayaan,bunga,0.14226186243929356
pemenang,tujuan,-0.03750411229772575
Trik,ukuran,-0.11935409399856725
pilihan,vena,0.11349626376780234
himne,penaklukan,0.04424949521344082
ketahanan,band,-0.11106654178807591
penjara,pilihan,0.057055835584645144
kondisi,keadaan,0.8361748637588646
bunga,ketahanan,0.1175870212516527
lubang,perjanjian,0.06332747478514211
dokter,marah,0.190258398849944
persaudaraan,pintu,-0.012666605927719541
tugas,wanita,0.08868792835572892
persaudaraan,bisbol,0.03841422535591034
sen,ukuran,0.1687215674078116
kehadiran,kedatangan,0.5668290489155778
mouse,manajemen,0.0862401098957251
tugas,pekerjaan,0.5656187397916461
minuman,air,0.28834813599057807
tugas,jerami,0.012141530159556019
Pulau,tugas,-0.029611440114706105
malam,gelap,0.3422585664412364
polusi,Presiden,-0.056531951206326696
pistol,trik,0.3514632826676663
mandi,trik,0.22940246686293925
Diet,kurus,-0.0015736076120387542
wanita,istri,0.4205558551724111
Babi,ekor,0.24655189396470734
bulat,perut,0.23481291253046677
himne,lagu,0.5033329022500213
dokter,Kolonel,0.11223697534228619
istri,pasangan,0.4415193092871768
lubang,istri,-0.029253758067989494
murid,siswa,0.6080210601676017
mandi,istri,0.18433251636904752
gerombolan,banyak,0.18135859669067603
rumus,logika,0.3801504967368512
wanita,bulu,0.2004332118938039
matahari,sinar,0.36693252427870476
pistol,fajar,0.01939045306205038
makanan,pinggang,0.18928060489698081
kamera,Presiden,-0.04780464575068821
keras,band,0.02974073416035361
perut,vena,0.45191526323633635
pistol,bulu,0.14651666525471402
sofa,bisbol,0.04472223397417297
pekerja,kamera,0.07960556804941799
dek,mouse,0.1928116721702619
beras,padi,0.6168240771859059
senjata,senapan,0.6184285102478115
tebing,ekor,0.21391138954759337
pergelangan,jendela,0.23782539218355275
Pulau,danau,0.3439451069116401
kontainer,besar,0.18600052859902527
gerobak,wadah,0.15808712461906194
bulat,balon,0.15190405237402343
dolar,orang,0.16775839181337626
mandi,balon,0.3000160905058384
perut,usus,0.6033992120947311
Sepeda,kendaraan,0.25949663725212035
log,mandi,0.16545851085864413
mangkuk,ekor,0.31962795973072067
pergi,datang,0.7028057154826461
mengambil,mencuri,0.4601589294098034
mendengarkan,mendengar,0.6999382738864682
berpikir,pikir,0.6723431295334027
terjadi,terjadi,0.9999999999999998
lenyap,menghilang,0.6987818543990592
membelah,membagi,0.32086797871747885
mengaku,mohon,0.13866039691477233
mulai,berasal,0.06944899523206473
melindungi,membela,0.4565789840741599
membunuh,menghancurkan,0.6512099332255175
membuat,membuat,0.9999999999999999
menerima,menolak,0.5621754153505557
menjauhi,menghindari,0.4660626879744237
membawa,membawa,1.0000000000000002
meninggalkan,masukkan,0.08802126956494818
memilih,memilih,0.9999999999999999
kehilangan,gagal,0.3866328314866207
mendorong,mencegah,0.6273030324693653
mencapai,mencapai,1.0
membuat,membangun,0.42843043655486635
mendengarkan,mematuhi,0.3527289259011608
informasi,keterangan,0.5524085319144401
menerima,memberi,0.6073166919079356
meminjam,mohon,0.09138901346194855
mengambil,memperoleh,0.4580949287920183
menyarankan,rekomendasi,0.4050682089075727
meniru,menggambarkan,0.5129727446476874
menang,berhasil,0.32205730409384925
berpikir,memutuskan,0.37211333938345936
