teks1,teks2,similarity
bahagia,muda,0.25526314192204247
mudah,besar,0.2720362618796116
besar,mengerikan,0.16552212654045123
kecil,besar,0.6435569348446514
sopan,tepat,0.16416679741412038
sederhana,malu,0.14742579387192684
eksotis,langka,0.5476742255384185
bodoh,pintar,0.47254855965678244
Menyenangkan,indah,0.1461377140652925
nyata,jelas,0.39122863774210404
takut,gelisah,0.6371350001974158
formal,tepat,0.1782923296899453
suram,membosankan,0.43674437747927064
Menyenangkan,ceria,0.16480344956380372
stres,gila,0.26824484815922406
sedih,mengerikan,0.5071624163144892
sakit,gila,0.20345339194422773
kekerasan,marah,0.2840285285750318
syarat,aturan,0.459986900933967
kotor,murah,0.17285636476242988
elastis,fleksibel,0.496850347863166
keras,padat,0.2619791470984043
Baru,baru,0.2482331063434582
berani,bangga,0.4759921631806101
licik,aneh,0.39115594348451965
aneh,licik,0.39115594348451965
bodoh,langka,0.10419887380681475
licik,sulit,0.20945326823119959
Hebat,gila,0.17419177552892207
sederhana,fleksibel,0.5022866321707935
segar,berbagai,0.20044470126984076
besar,bodoh,0.03231997983961961
besar,fleksibel,0.29765645614100866
kotor,sempit,0.13692474412114736
istri,suami,0.7796351941645484
buku,teks,0.43946643743841873
pria,mempelai,0.4244797179850215
malam,hari,0.6365810784305078
Selatan,Utara,0.7853788447081009
pesawat,Bandara,0.35741948377717647
Paman,bibi,0.49128888640282165
kuda,mare,0.02465407774384949
bawah,atas,0.5193992493356994
teman,teman,1.0
mahasiswa,murid,0.35858295253049555
dunia,dunia,0.9999999999999999
kaki,lengan,0.3564038693328253
pesawat,jet,0.65702315092194
wanita,pria,0.8447759827772126
kuda,poni,0.4024532137184421
aktris,aktor,0.7959596997474842
guru,instruktur,0.5008404369455112
film,film,0.9999999999999998
burung,elang,0.6525563406892766
kata,Kamus,0.3653869296667505
uang,gaji,0.4181987407332731
anjing,kucing,0.6489685698276246
Area,wilayah,0.24512193146633415
Laut,Darat,0.523711590416928
buku,sastra,0.4437046898779768
pakaian,lemari,0.3947259227038027
terbenam,terbit,0.5136442276262473
Anak,dewasa,0.21647200068782146
sapi,sapi,1.0000000000000002
buku,cerita,0.43854939430483153
dingin,panas,0.8009368514167763
taksi,taksi,1.0000000000000002
pohon,pohon,0.9999999999999999
tempat,Kamar,0.13184202252008964
atap,genteng,0.5360701364451312
penyakit,infeksi,0.664009337192884
lengan,bahu,0.7222549163749352
domba,domba,0.9999999999999999
wanita,pria,0.8447759827772126
Boat,jangkar,0.1648396606322492
imam,biarawan,0.5315343601363569
kaki,jari,0.2745991325147105
Sungai,sungai,0.7952738620188846
kemarahan,kemarahan,0.9999999999999999
tanggal,kalender,0.2254472190857683
laut,laut,1.0000000000000004
kedua,berjalan,0.17463253926547645
tangan,jari,0.38654451678390056
kayu,rotan,0.3567936738646856
Lumpur,kotoran,-0.07978303110241551
lorong,koridor,0.4006341894147286
cara,cara,1.0
tikus,kucing,0.5168907777383778
polisi,sherif,0.3936742582624633
kematian,penguburan,0.36806343604417613
musik,melodi,0.5340879424859577
bir,alkohol,0.46838411469412583
mulut,bibir,0.6239420149027015
badai,topan,0.7719837132314986
pajak,pendapatan,0.5086421187998653
bunga,ungu,0.35972469582605915
kertas,kardus,0.5572479745854697
lesehan,lantai,0.35532368681945503
pantai,pasir,0.470818785291178
batang,tirai,0.1343808099978216
serigala,anjing,0.5333947761589407
jalan,Gang,0.12142238135234251
perahu,dek,0.3658725690009441
Mobil,tanduk,-0.07293681512787184
teman,tamu,0.1895378062698312
majikan,karyawan,0.4992448426965091
tangan,pergelangan,0.47552830593417605
bola,meriam,0.012233957236681333
alkohol,brendi,0.394374469390596
kemenangan,kemenangan,0.9999999999999999
telepon,komunikasi,0.4137932318900624
pintu,pintu,1.0000000000000002
hotel,kamar,0.5263843244838602
pakaian,kain,0.5686644905325482
steak,daging,0.5601395573521124
kuku,jari,0.5442049477936286
band,orkestra,0.34309594017634903
buku,Alkitab,0.2566413811724762
Bisnis,industri,0.2874345674915754
gugur,panas,0.5167606987879763
dekade,abad,0.3640382055068801
alkohol,miras,0.4694982584086328
topi,mantel,0.4389260032143142
jendela,pintu,0.6153455307699819
lengan,tangan,0.5156214857315833
rumah,apartemen,0.5296499800844146
kaca,kristal,0.36749112167990283
anggur,brendi,0.5751774251910327
pencipta,pembuat,0.371361913397365
pagi,Sarapan,0.3306051339997103
lengan,otot,0.5150799764151545
gelembung,busa,0.5683113010146299
roti,tepung,0.4454018953515524
kematian,tragedi,0.4521581440228908
ketiadaan,kehadiran,0.3732445273397046
pistol,meriam,0.4407456341210517
rumput,pisau,0.20240527072993775
bola,keranjang,0.1619942684201077
selang,Taman,-0.06333596161938729
pria,anak,0.39510003906405144
kelompok,tim,0.3014658778671969
pakaian,laci,0.2747689484702425
Tower,tiang,0.09650993490549822
Bapa,orangtua,0.08566378238966162
sekolah,kelas,0.3827036794771533
orangtua,dewasa,0.38446405877195505
Bar,penjara,-0.020180437356062998
Mobil,jalanan,0.20355549609204576
Kamus,definisi,0.2637876030749604
pintu,gudang,0.3116146184930081
tentara,prajurit,0.7381057647498623
logam,aluminium,0.6751473897782642
kursi,bangku,0.31490110890560763
awan,kabut,0.6533915882313857
Laki,anak,0.12210190322154582
air,es,0.3462313286904892
kasur,selimut,0.7102981673098618
Jaksa,pengacara,0.433542352423955
Area,zona,0.25534847262857774
Bisnis,perusahaan,0.328826197654864
pakaian,kain,0.5686644905325482
baju,jaket,0.6893775542813081
uang,modal,0.4211833099772707
tangan,kaki,0.15983752831021408
alkohol,koktail,0.4351679870209552
Halaman,inci,0.0772986093488588
molekul,atom,0.6447278734903117
lensa,kamera,0.616712370871706
makan,makanan,0.6035657042946438
mata,kelopak,0.37056077223419426
Allah,setan,0.36947235143847407
pengaman,sabuk,0.5106369516709658
tikus,tikus,1.0
Motor,Mesin,0.31677469875379344
Mobil,taksi,0.3261126859155894
kucing,singa,0.39074492319699905
ukuran,besarnya,0.3962652538484968
kenyataannya,fantasi,0.03892434600855693
pintu,gerbang,0.7927241297413581
kucing,peliharaan,0.457619520404651
timah,aluminium,0.5146663871746717
tulang,rahang,0.5754472338027301
sereal,gandum,0.6782929090597938
rumah,kunci,0.1175898856029221
darah,daging,0.33328159688690895
pintu,koridor,0.37079967776574596
Tuhan,Roh,0.4764648258587796
kemampuan,kompetensi,0.475598062591458
kelimpahan,banyak,0.18542172893508668
sofa,kursi,0.393811221872508
dinding,bata,0.4463418359693015
tanduk,drum,-0.004965902736465355
organ,hati,0.19728446123133672
kekuatan,keperkasaan,0.46175521201485703
kalimat,kata,0.7222110081564519
band,parade,0.17211072426201757
perut,pinggang,0.49164419621918637
awan,badai,0.4814161651390054
sukacita,kebanggaan,0.318150230003835
kebisingan,ribut,0.2627925326545879
hujan,kabut,0.5007775663776914
bir,minuman,0.5985294744229785
teman,paman,0.3369526925269002
apel,jus,0.5800545521868337
kecerdasan,logika,0.4247038865491957
komunikasi,bahasa,0.1869897948631686
bulu,bulu,0.9999999999999998
massa,kerumunan,0.37817173435599943
pantai,Pantai,0.5840648253953279
kawat,tali,0.5729330303421882
burung,Turki,-0.004905717013607855
kasur,kamar,0.5386828526443672
kompetensi,kemampuan,0.475598062591458
awan,kabut,0.6533915882313857
makan,makanan,0.6035657042946438
Bar,kandang,-0.0413160091369486
air,garam,0.4872935304575359
pengertian,intuisi,0.35779757501015064
situasi,kondisi,0.6871790053750069
kejahatan,pencurian,0.5284831398189052
gaya,fashion,0.2974136478309762
batas,perbatasan,0.5268212959666976
lengan,tubuh,0.4765861665210552
perahu,mobil,0.32953994695043415
sandwich,makanan,0.3788936030280472
pengantin,putri,0.2808842039823939
pahlawan,pahlawan,1.0
Mobil,mengukur,0.0501997595304365
serangga,lebah,0.35405835540013464
alunan,buaian,0.31154594727929685
hewan,orang,0.2509658348310769
ganja,ramuan,0.48197641763713384
kamar,tempat,0.37325565830298085
pipi,lidah,0.6399311778453114
Disc,komputer,0.08998255053242286
kurva,sudut,0.47274551497779904
rumput,Lumut,0.25073317132195894
sekolah,hukum,0.17758166293433025
kaki,kepala,0.09783877745073977
Ibu,wali,0.3198575044965709
tabib,dokter,0.532052548899926
alkohol,wiski,0.5198972158649438
mulut,gigi,0.48683918599853615
Sarapan,bacon,0.5578782463055929
mandi,tidur,0.5313648549696779
piring,mangkuk,0.7834208353863092
daging,daging,1.0000000000000002
udara,helium,0.21963349522238407
pekerja,majikan,0.5947474303723082
tubuh,dada,0.43898258904087384
Son,ayah,0.04679630009197024
jantung,operasi,0.1560044096783901
wanita,Sekretaris,-0.07760657328406911
pria,ayah,0.2879238350271772
Beach,Pulau,0.20066457131345344
cerita,topik,0.2403649227815032
Permainan,menyenangkan,0.05019479730772836
istirahat,minggu,0.380623020747759
Pasangan,pasangan,0.6609565862530777
wanita,istri,0.4495401450239288
domba,sapi,0.642027112684749
dompet,tas,0.7392856551184566
genteng,Katedral,0.14614769136953015
kacang,kopi,0.22048861084154658
kayu,kertas,0.23687140707005302
atas,sisi,0.3401860711470579
kejahatan,penipuan,0.5306024818961723
sakit,kerugian,0.18889579571153955
kekasih,teman,0.511564811239551
malam,senja,0.5853058158973898
ayah,pria,0.2879238350271772
anggur,alkohol,0.37139016897707566
sapi,kambing,0.6896187965383749
kepercayaan,pendapat,0.3603769949295902
kenyataannya,ilusi,0.30393019385614023
Pakta,perjanjian,0.5355202553053084
kekayaan,kemiskinan,0.3480656344012565
kecelakaan,darurat,0.296711669984286
pertempuran,penaklukan,0.44999946237832805
teman,guru,0.2701714051764279
penyakit,infeksi,0.664009337192884
permainan,trik,0.4676087140471001
saudara,anak,0.4812059851228846
Bibi,keponakan,0.38653955178027866
pekerja,mekanik,0.26045681404758714
dokter,medis,0.613914471278989
pohon,pohon,0.9999999999999999
lebah,Ratu,0.07223136194363189
Mobil,Sepeda,0.46703377910623717
tujuan,pencarian,0.14619538835047596
agustus,bulan,0.4245773674931067
tentara,perang,0.589311289122315
awan,cuaca,0.4045265068709285
dokter,dokter,0.9999999999999999
Canyon,valley,0.2735338732875472
Sungai,lembah,0.5623800985091547
matahari,langit,0.40429892186102667
target,Panah,0.11058436934481018
coklat,pie,0.28895364070970825
keadaan,situasi,0.7284487136144572
pendapat,pilihan,0.27725288027867456
irama,melodi,0.7725152053352574
usus,saraf,0.3651157961773493
hari,fajar,0.47476989229311306
sapi,kerbau,0.7018197176814833
dokter,Profesor,0.27155751182987686
lengan,vena,0.3951564762668165
Kamar,mandi,0.3512983848680531
perusahaan,bisnis,0.6405255362057218
senang,gembira,0.6097950221574304
Hill,tebing,0.125914508997859
tulang,kaki,0.25183717319886434
Apple,permen,0.23276657370717962
pembantu,pembantu,0.9999999999999999
pemimpin,manajer,0.24502633913284394
lemon,teh,0.39348692720655265
Bee,semut,0.15631117876516729
basket,bisbol,0.6379746433247638
beras,kacang,0.3970314308769536
aksesoris,perabotan,0.5026116058603277
emosi,gairah,0.635903916786847
Anarki,kekacauan,0.12375757015833641
kejahatan,pelanggaran,0.558774671559533
mesin,Mesin,0.6490118936392036
pantai,laut,0.6144545913170173
gang,mangkuk,0.132548761356483
botol,botol,1.0000000000000002
kekuatan,kemampuan,0.6104727074081122
benih,rempah,0.15531029471721552
gitar,drum,0.7403340142684931
pendapat,ide,0.3401964425206546
Utara,Barat,0.6031213728928437
Diet,salad,0.21535213193719072
Ibu,istri,0.32087409705765646
ayah,ibu,0.6570486996795561
Kapten,pelaut,0.42207871293595384
meter,halaman,0.16773453253613374
bir,sampanye,0.5708955778238132
kapal,perahu,0.5812803206921999
kartu,jembatan,0.07210363665951824
pengetahuan,psikologi,0.39607356311132247
berdosa,suci,0.31065239733422667
kehancuran,konstruksi,0.0929112924607495
kerumunan,banyak,0.11478968339492385
pantai,pasir,0.470818785291178
cucu,anak,0.5746924076609287
roti,keju,0.5053391236904223
Juara,pemenang,0.24613813492053402
perayaan,upacara,0.5923380245741146
Menu,urutan,0.11859620415364985
Raja,putri,0.3553363278195736
kekayaan,prestise,0.4608393114430999
ketahanan,kekuatan,0.4537943379307027
bahaya,ancaman,0.6509180081492791
Tuhan,imam,0.3251729466223956
saudara,persaudaraan,0.24825456558811385
teman,pendamping,0.2986744670610154
guru,penolong,0.16988012172021152
tubuh,perut,0.5693407160236625
lidah,tenggorokan,0.5702247947622581
rumah,karpet,0.23968622344051632
kecerdasan,keterampilan,0.5136110477084851
perjalanan,penaklukan,0.2944101344990305
target,mangsa,0.3585324284956032
saudara,jiwa,0.12127307428147918
musuh,lawan,0.6317664813229592
kematian,bencana,0.2650003171969768
rakasa,setan,0.35621325797126435
hari,pagi,0.6476013414014223
manusia,victor,-0.1758753352584054
teman,cowok,0.5112088115668171
lagu,cerita,0.29970178857689245
pancaran,sinar,0.698411078145388
pria,jantan,0.31306932739056403
ayam,nasi,0.43353530614117697
kotak,kardus,0.5616112493949258
mentega,kentang,0.5164909713966167
Apartemen,mebel,0.20891598723309765
Danau,rawa,0.31266701419013176
salad,cuka,0.6529673679261269
bunga,lampu,0.2241237393004233
awan,kabut,0.6533915882313857
sopir,pilot,0.26454208643607485
gula,madu,0.4056855469687888
tubuh,bahu,0.41632697389302764
ide,gambar,0.20952292079591972
ayah,saudara,0.5579749727554162
bulan,planet,0.06225725162547611
bola,kostum,0.1249084059712326
kurungan,pagar,0.29978270150871855
Kamar,kasur,0.3041599607459002
bunga,bush,0.15393572277195297
tulang,lutut,0.4378403333636467
lengan,lutut,0.6710592922537604
bawah,samping,0.3347117969848409
kapal,vena,-0.008759778403002225
kucing,kelinci,0.5241881911430164
daging,sandwich,0.4785423704319576
kepercayaan,konsep,0.3615890741307862
kecerdasan,wawasan,0.43768655499585163
perhatian,bunga,0.048241072878888236
sikap,keyakinan,0.5170607602671939
kanan,keadilan,0.02414676337691321
argumen,perjanjian,0.19188781971346197
kedalaman,besarnya,0.20088145472104604
Media,Berita,0.34491428378080813
pemenang,kandidat,0.3516529994470239
hari,tanggal,0.4509911060251902
biaya,pembayaran,0.4438287938282043
Alkitab,himne,0.3503126321579606
keluar,pintu,0.4097866543884912
manusia,prajurit,0.14430307328810651
lorong,Balai,0.08776319287826806
wiski,alkohol,0.5198972158649438
darah,sumsum,0.36934619554440207
minyak,bulu,0.06052044161352013
lantai,geladak,0.44495705368511096
atap,lantai,0.559647520508855
pintu,lantai,0.4182853211198997
bahu,kepala,0.34926305041584293
Kereta,kereta,0.6686759609524277
Mobil,kereta,0.21528986974456843
siku,pergelangan,0.5814707937853519
kekayaan,ketenaran,0.2554768486557084
kesedihan,malu,0.5136694154685811
administrasi,manajemen,0.44465367004755496
komunikasi,percakapan,0.45790727241526763
polusi,suasana,0.2277159155918031
anatomi,biologi,0.5640427501843601
College,profesi,0.1004126147155781
buku,topik,0.41074491496319276
rumus,persamaan,0.6282387626875736
buku,informasi,0.19754581520768077
lawan,mitra,0.0993337623984886
langit,semesta,0.2955644706303052
populasi,orang,0.2965627090851678
fakultas,kelas,0.2462990134736956
kepala,Walikota,0.19958554530711953
Rabi,Menteri,0.1134767895491901
meter,inci,0.48627471538057915
poliester,katun,0.6271727054840761
pengacara,bankir,0.5657820398790963
biola,alat,0.33394291265952913
kabin,bagasi,0.6869652678844707
pot,alat,0.1942258703145216
kain,sutra,0.5865145147831398
wiski,sampanye,0.490690037329125
gadis,anak,0.45024111774949266
gubuk,kabin,0.33600159420780384
burung,ayam,0.36302574767063567
raket,kebisingan,0.009110532010449288
terbenam,malam,0.366297591774491
Gerimis,hujan,0.12485953327863863
dewasa,bayi,0.414882188930877
arang,batubara,0.5311378345377992
tubuh,tulang,0.44642960615193716
kepala,kuku,0.24206673721094626
rotan,kayu,0.3567936738646856
sendok,Piala,0.00044984672175465285
tubuh,saraf,0.4365658102052531
pria,suami,0.3639058030342782
tulang,leher,0.4933312020772711
frustrasi,kemarahan,0.5331276738422969
Sungai,laut,0.3954531264725869
tugas,pekerjaan,0.5164590917965564
Klub,masyarakat,-0.05803015404247827
refleksi,gambar,0.28483373176453897
Pangeran,raja,0.4195641734643867
salju,cuaca,0.4332713890602736
demokrasi,Partai,0.2741472465952951
sepupu,saudara,0.6101464645432957
akar,rumput,0.4888056686849981
alis,mata,0.43264740384571365
uang,mutiara,0.1773241989599991
uang,berlian,0.29427610096354784
kendaraan,bus,0.5052714675885885
taksi,bus,0.6678550572064743
rumah,gudang,0.43967310945138294
jari,kelapa,0.1674093608412574
Mobil,jembatan,0.08091342866150411
usaha,kesulitan,0.27581633216271423
Bahkan,wawasan,0.15159551311173675
pekerjaan,manajemen,0.27809925966461035
kanker,penyakit,0.581328914638028
Firman,koran,0.04365413756195878
komponis,penulis,0.4984961764233272
aktor,penyanyi,0.5957022854652974
tinggal,singgah,0.5194710439336755
Kamar,dapur,0.25684062247983175
kabin,tempat,0.21239160413584598
pintu,dapur,0.3281362677174711
nilai,kepercayaan,0.37961984157202144
kebijaksanaan,intelijen,0.07462708694906284
kebodohan,intelijen,-0.014212013530220387
kebahagiaan,keberuntungan,0.5374140467178172
ide,skema,0.2831410657873512
suasana,emosi,0.4661292136478463
kebahagiaan,kedamaian,0.6902681430875467
kesedihan,penderitaan,0.6628180291896842
logika,pikiran,0.40081296258025234
penyangkalan,pengakuan,0.3585525684119768
argumen,kritik,0.43887901630875176
agresi,permusuhan,0.5138604942669313
histeria,kebingungan,0.2778233484865542
Kimia,teori,0.17726665605015426
putusan,pengadilan,0.646572334476203
kenyamanan,keamanan,0.39683354182137126
kepercayaan,diri,0.2217941154102723
Visi,persepsi,0.15402634191470255
era,dekade,0.5774068510138082
Biografi,fiksi,0.16647485873335716
diskusi,argumen,0.33891950632946444
kode,simbol,0.23020967817722982
bahaya,penyakit,0.3435195826082408
kecelakaan,bencana,0.33941054241220053
perjalanan,perjalanan,1.0000000000000004
aktivitas,gerakan,0.34528512100174086
Gosip,Berita,0.4866395480676785
Bapa,Allah,0.5009840320230292
tindakan,Lapangan,-0.04769700108391038
demam,penyakit,0.6044657411311232
penerbangan,penerbangan,1.0
Aksi,Permainan,0.1376518346898111
molekul,udara,0.2044290532112824
rumah,negara,0.11666518301412127
Firman,sastra,0.13449285409927575
dewasa,wali,0.10729866970980435
koran,informasi,0.20730899447835877
komunikasi,televisi,0.08583656557433303
sepupu,paman,0.6875094516157653
penulis,pembaca,0.3184964977619177
pria,mitra,0.11608083503047822
daerah,sudut,0.15272680480312523
balada,lagu,0.6472556005090973
dinding,dekorasi,0.4893332988152008
Word,halaman,0.15621805325088037
perawat,ilmuwan,0.1460705738057705
politikus,Presiden,0.296002130225483
Presiden,Walikota,0.39921805156935986
buku,esai,0.5789991434163552
perang,prajurit,0.4791500793837649
Artikel,jurnal,0.295413938502202
Sarapan,pagi,0.3306051339997103
kerumunan,parade,0.506573504768436
lorong,lorong,1.0
guru,rabbi,0.21486837887155763
pinggul,bibir,0.466400619429644
buku,artikel,0.5100250908619317
Kamar,sel,-0.05942830416481689
kotak,tempat,0.2049514616472346
cicit,anak,0.3821827231790975
tungkai,kaki,0.4570735541097491
hati,pankreas,0.2872636972169136
kelas,lorong,0.11526940003532937
Gunung,bukit,0.4709302422065525
Mobil,Lift,0.24410477936044916
bangku,sofa,0.32644955290081357
pakaian,tombol,0.1277056917069991
pakaian,mantel,0.43982406261466045
ginjal,organ,0.4249074729294777
apel,saus,0.29767056047797574
ayam,steak,0.43640568387107015
Mobil,selang,0.0567358206705117
tembakau,Rokok,0.5493383066404686
mahasiswa,Profesor,0.17446325159915285
bayi,putri,0.23349200439171192
pipa,cerutu,0.376398280603112
susu,jus,0.5342950357905347
Box,cerutu,0.039010150182570535
Apartemen,hotel,0.4013501222062456
Piala,kerucut,-0.05566259585171873
kuda,sapi,0.4606191826839059
tenggorokan,hidung,0.641140237796245
tulang,gigi,0.46474988061454725
tulang,siku,0.3646667014136097
bacon,kacang,0.4417865932083085
Piala,piagam,0.03391437871968923
bukti,fakta,0.6203041161932217
janji,keterlibatan,0.19664141360586118
bulan,tahun,0.5204350937875635
Firman,petunjuk,0.0934968775042754
penulis,pencipta,0.5085374507256184
atom,karbon,0.4791241747523993
Uskup,Uskup,0.9999999999999999
Surat,ayat,0.24655814405496507
Halaman,ayat,0.052453209714015916
gereja,Kapel,0.46877096244943084
otot,tulang,0.539901961220873
otot,lidah,0.41685529355244266
bertempur,prajurit,0.5724844481519443
perut,perut,1.0
pria,gadis,0.5487451819660023
meja,kursi,0.46726238605406556
pakaian,jaket,0.6890399002521648
pistol,pisau,0.547127795669373
timah,logam,0.554030985327786
botol,wadah,0.35322935484463636
roti,Turki,0.07727750096150181
daging,roti,0.5560184876354282
lengan,tulang,0.4365412841800491
leher,panjang,0.32336260346132384
apel,lemon,0.5749581603638043
kesakitan,kesedihan,0.583282114140125
tugas,tugas,1.0
malam,fajar,0.5552788857652264
makan,sup,0.3352857749093232
lembu,sapi,0.5352306361231519
salju,badai,0.5368483907975412
kuku,tangan,0.3579309230784566
anjing,kuda,0.45565095982473197
lengan,leher,0.6516355663908574
bola,sarung,0.18322076088440897
flu,demam,0.5140220809452489
biaya,gaji,0.45659284799673394
saraf,otak,0.6800835446472411
binatang,hewan,0.7031226841041137
kalkun,ayam,0.5661280022569997
gadis,pembantu,0.29797487994141714
Anak,anak,0.5628474050450148
alkohol,anggur,0.37139016897707566
hidung,mulut,0.6452899532383356
mobil,kendaraan,0.6243870467198096
Bell,pintu,-0.09753145465971394
kotak,topi,0.38828177084294035
kepercayaan,kesan,0.3588311131659159
bias,pendapat,0.2683965687153053
perhatian,kesadaran,0.2882391802338644
kemarahan,emosi,0.4889064076358376
keanggunan,gaya,0.44866141742375976
Kecantikan,Umur,0.20290188138217324
buku,tema,0.2208446566873446
teman,ibu,0.1824264032429035
Vitamin,besi,0.13851716295287134
Mobil,pabrik,0.14158764960451087
Pakta,kondisi,0.042736318130702784
Bab,pilihan,0.047514616329747406
melodi,irama,0.7725152053352574
pemenang,kehadiran,-0.04704053469318271
kepercayaan,bunga,0.10724466776572919
pemenang,tujuan,-0.04885279065120274
Trik,ukuran,-0.016079695008254687
pilihan,vena,0.08292008084146271
himne,penaklukan,0.027465515504121026
ketahanan,band,-0.0811104655822611
penjara,pilihan,0.023020273131488113
kondisi,keadaan,0.8108832939645085
bunga,ketahanan,0.06108092812692664
lubang,perjanjian,0.049527571869732855
dokter,marah,0.15897713366890756
persaudaraan,pintu,-0.023504450447569464
tugas,wanita,0.07106659060492523
persaudaraan,bisbol,0.047151066186500196
sen,ukuran,0.1983090932944656
kehadiran,kedatangan,0.520273828250908
mouse,manajemen,0.0366988054087708
tugas,pekerjaan,0.5164590917965564
minuman,air,0.2396587874841209
tugas,jerami,0.01024188741833158
Pulau,tugas,-0.08000964085089082
malam,gelap,0.32717268913054076
polusi,Presiden,-0.04015592237830826
pistol,trik,0.3194501689304415
mandi,trik,0.16594668953992966
Diet,kurus,0.05814423045265264
wanita,istri,0.4495401450239288
Babi,ekor,0.21870240162308882
bulat,perut,0.26053364473548557
himne,lagu,0.4602814424894115
dokter,Kolonel,0.10680487829604708
istri,pasangan,0.4526871715456424
lubang,istri,-0.00118251480146956
murid,siswa,0.5547041436752869
mandi,istri,0.17461808184014146
gerombolan,banyak,0.15357119441741646
rumus,logika,0.3506118228801446
wanita,bulu,0.17817228778436417
matahari,sinar,0.3685614976416888
pistol,fajar,0.027722290094590825
makanan,pinggang,0.17922250825156022
kamera,Presiden,-0.07699874307168607
keras,band,0.03604474524867639
perut,vena,0.468061729972913
pistol,bulu,0.14193206055693347
sofa,bisbol,0.046914613227892005
pekerja,kamera,0.0330595856854878
dek,mouse,0.1036968486005389
beras,padi,0.6139105013848078
senjata,senapan,0.5753955714741767
tebing,ekor,0.2358787797593489
pergelangan,jendela,0.1823840795610177
Pulau,danau,0.32578223560836805
kontainer,besar,0.15844588725966177
gerobak,wadah,0.1589256389521454
bulat,balon,0.12740426419588927
dolar,orang,0.09474839452240286
mandi,balon,0.22762096000586302
perut,usus,0.6285433346317182
Sepeda,kendaraan,0.30005651878575446
log,mandi,0.1255770233860139
mangkuk,ekor,0.27497961843377855
pergi,datang,0.7058466505664214
mengambil,mencuri,0.4427604603950155
mendengarkan,mendengar,0.6806736282232072
berpikir,pikir,0.661403161001148
terjadi,terjadi,1.0
lenyap,menghilang,0.693593778975665
membelah,membagi,0.29572274604700594
mengaku,mohon,0.09616078403508409
mulai,berasal,0.03587218905529517
melindungi,membela,0.42142150229127656
membunuh,menghancurkan,0.6518328006374454
membuat,membuat,1.0
menerima,menolak,0.534544320749186
menjauhi,menghindari,0.42317936486257496
membawa,membawa,1.0000000000000002
meninggalkan,masukkan,0.11771222208161239
memilih,memilih,1.0000000000000002
kehilangan,gagal,0.4363622345416734
mendorong,mencegah,0.6003423857768301
mencapai,mencapai,0.9999999999999998
membuat,membangun,0.4084553349021104
mendengarkan,mematuhi,0.25982350316437475
informasi,keterangan,0.49120818541736677
menerima,memberi,0.5772464952462124
meminjam,mohon,0.1413782047274388
mengambil,memperoleh,0.39324839528801225
menyarankan,rekomendasi,0.348867821681698
meniru,menggambarkan,0.4650389010005086
menang,berhasil,0.3308748125484958
berpikir,memutuskan,0.36277132530740175
