teks1,teks2,similarity
minuman,mobil,0.23589530332817854
minuman,telinga,0.028056489792478635
minuman,mulut,0.1731020008123404
minum,makan,0.6931515254753389
bayi,Ibu,0.26671055237919283
minuman,ibu,0.10993135100398144
Mobil,mobil,0.6816714522649545
permata,permata,1.0
perjalanan,pelayaran,0.5689956630978046
pria,ayah,0.3002770434663517
Pantai,pantai,0.6530471888923599
suaka,pengungsi,0.647247539914027
penyihir,penyihir,0.9999999999999999
petang,siang,0.7497698047688774
tungku,kompor,0.7522751692001892
makanan,buah,0.35161276912075373
burung,ayam,0.4074298989820949
burung,bangau,0.6844362851600588
Alat,menerapkan,-0.027158551026260674
saudara,biarawan,0.19645849966839565
pasang,menerapkan,0.059571964072278834
Pemuda,saudara,-0.06418928928114649
perjalanan,mobil,0.2764049492676207
biarawan,peramal,0.33117478029424435
Pemakaman,berhutan,0.08107550202643826
Makanan,ayam,0.3258358542886627
Pantai,Bukit,0.3751780352081957
hutan,kuburan,0.3332058634945019
Pantai,mangrove,0.3610462674042727
biarawan,budak,0.31440081089845784
Pantai,hutan,0.1997600576324156
Pemuda,Penyihir,0.01210665672854006
chord,senyum,0.13382389040902762
kaca,penyihir,0.06403166669521539
Siang,tali,0.05671576111258668
ayam,perjalanan,0.0894283565686846
uang,dolar,0.5971320749138189
uang,tunai,0.5440866413327136
uang,koin,0.6620218925393422
uang,kekayaan,0.4165906941579334
uang,properti,0.3675484904208508
uang,kepemilikan,0.3632430806613073
uang,bank,0.5446045932702629
uang,deposit,0.3076875974676015
uang,penarikan,0.24854913678868157
uang,pencucian,0.4368526171140994
uang,operasi,0.16462939331929516
Harimau,jaguar,0.4319616060929992
Harimau,kucing,0.18030665054800823
Harimau,karnivora,0.3587233637135886
Harimau,mamalia,0.30093752583712086
Harimau,hewan,0.27293297623616375
Harimau,organisme,0.08396810855678245
Harimau,fauna,0.32149205094695565
Harimau,safari,0.26766325970096433
Psikologi,psikiatri,0.6347020799052423
Psikologi,kecemasan,0.3726364072890975
Psikologi,ketakutan,0.08111659095595501
Psikologi,depresi,0.2823379723422431
Psikologi,klinik,0.23654333615034098
psikologi,dokter,0.364395514228015
Psikologi,kebebasan,0.030414937895738018
Psikologi,pikiran,0.2946224150025215
Psikologi,Kesehatan,0.3450676942852162
Psikologi,ilmu,0.33396303725811066
Psikologi,disiplin,0.29738571727024615
Psikologi,kognisi,0.6107084854152549
planet,bintang,0.3811885312141603
planet,rasi,0.15225348225092383
planet,bulan,0.084070874161283
planet,matahari,0.617075608642198
planet,galaxy,0.2514316577332063
planet,Ruang,-0.04138456910002277
planet,astronom,0.3352060012078927
preseden,contoh,0.28934196386730926
preseden,informasi,0.22161719347036302
preseden,kognisi,0.28998457049907145
preseden,hukum,0.6333910943353639
preseden,koleksi,-0.05772962641604244
preseden,kelompok,0.1884449043895521
preseden,Pendahuluan,0.17576940026725707
Piala,kopi,0.020299146124214157
Piala,pecah,-0.03584813093605076
Piala,artikel,-0.11374875704452436
Piala,artefak,-0.05489327141004569
Piala,objek,-0.13432292325389517
Piala,entitas,-0.03735633821207955
Piala,minuman,0.016399297139399138
Piala,makanan,-0.05204997303234356
Piala,substansi,-0.07290491696831876
Piala,cairan,-0.046212649065124886
Jaguar,kucing,0.13123918274085175
Jaguar,mobil,0.3648025749433005
energi,Sekretaris,-0.1013893297293781
Sekretaris,Senat,0.3189561296603352
energi,laboratorium,0.19308321696034345
komputer,laboratorium,0.48187030903624806
senjata,rahasia,0.3614706006680177
FBI,biometrik,0.3299503387005649
FBI,penyelidikan,0.54964310824329
penyelidikan,usaha,0.2698701073223583
Mars,air,0.11421593155423512
Mars,ilmuwan,0.17542736594012565
Berita,laporan,0.3372274381684871
Canyon,lanskap,0.13559164318372222
gambar,permukaan,0.25162949238709
penemuan,Ruang,-0.13662002500724293
rembesan,air,0.6153062020263705
tanda,reses,0.061399722501591675
Rabu,Berita,0.2681345720728611
mil,kilometer,0.7754785149047367
komputer,Berita,-0.08924049651643823
wilayah,permukaan,0.285660100810619
suasana,lanskap,0.35378177117448356
Presiden,medali,0.07126370311308888
Perang,pasukan,0.45982502959235133
Catatan,nomor,-0.05597647967524564
kulit,mata,0.35054651241684454
Jepang,Amerika,0.4463747868064194
Teater,sejarah,-0.047074040235343104
relawan,moto,-0.024258670066023315
prasangka,pengakuan,0.2828765835797536
dekorasi,keberanian,0.10793217945338701
abad,tahun,0.4178331119328189
abad,bangsa,0.3800982646861796
penundaan,rasisme,0.023564878535851812
penundaan,Berita,-0.026165277834573952
Menteri,Partai,0.48705127430559914
perdamaian,rencana,0.34040451158383794
minoritas,perdamaian,0.15631528525613747
upaya,perdamaian,0.5431279392647694
pemerintah,krisis,0.368061589626675
penyebaran,keberangkatan,0.10427198657920583
penyebaran,penarikan,0.20801874977830714
energi,krisis,0.20797890359018167
Pengumuman,Berita,0.3661408206459631
Pengumuman,usaha,-0.019798744140774822
stroke,kolesterol,0.2766410305512029
Cacat,kematian,0.15324391766706172
korban,darurat,0.3999448922445987
pengobatan,pemulihan,0.3227705056547148
Jurnal,Asosiasi,0.20802549282921154
dokter,personil,0.10250612346675989
dokter,kewajiban,0.06811517545039841
Kewajiban,asuransi,0.3597339778929284
Sekolah,Pusat,0.35949507070544745
Alasan,Hipertensi,-0.03796825549425495
alasan,kriteria,0.32921489372829754
ratus,persen,0.3319608852013478
Harvard,Yale,0.7366530558323032
pembangunan,infrastruktur,0.7075071560245563
kematian,baris,0.0600071305687945
kematian,narapidana,0.163427492516913
pengacara,bukti,0.07265638740983146
kehidupan,kematian,0.39171955189110297
kehidupan,istilah,0.14434224524363012
kata,kesamaan,0.33246052156751016
Dewan,rekomendasi,0.4137956753445422
Gubernur,wawancara,-0.12947687748790931
OPEC,negara,0.3670683572569403
damai,suasana,0.40521277449549975
perdamaian,asuransi,0.05317733495017545
wilayah,kilometer,0.3824146569370186
perjalanan,aktivitas,0.2840497250360402
kompetisi,harga,0.13422800086138742
konsumen,keyakinan,0.17109208766211692
konsumen,energi,0.34349190316051476
masalah,Bandara,-0.023545015740444937
Mobil,penerbangan,0.17267795675308437
kredit,kartu,0.5129593892106921
kredit,informasi,0.23882083812709326
Hotel,reservasi,0.14885402265310976
Grosir,uang,-0.051125794934001614
Pendaftaran,pengaturan,0.11343150491370808
pengaturan,akomodasi,0.24101029229685395
bulan,hotel,0.13545081165326509
jenis,jenis,0.9999999999999998
kedatangan,hotel,0.10670390155540224
tidur,lemari,0.5182922002015907
lemari,pakaian,0.44019338228800076
situasi,kesimpulan,0.29315971106547645
situasi,isolasi,0.36656094459105204
taman,bunga,0.40270469943637394
Arah,kombinasi,0.05149305162423
Jalan,tempat,0.21905897371263905
Jalanan,kendaraan,0.13029507636582588
Jalan,blok,0.26360128867091337
Jalan,anak,-0.02012986339525533
Daftar,kedekatan,-0.09567771189658321
Daftar,kategori,0.051932354628666286
sel,telepon,0.17698573297718695
produksi,kenaikan,0.2045744039470718
patokan,indeks,0.45944235048831084
Media,perdagangan,-0.030753855001734463
Media,keuntungan,-0.0051975047388694365
dividen,pembayaran,0.608143568317425
dividen,perhitungan,0.3448225770693565
perhitungan,komputasi,0.42837248496960467
uang,kertas,0.4635259545594837
OPEC,minyak,0.4778195965528825
minyak,saham,0.251931455263131
Pengumuman,produksi,0.09713808433263615
Pengumuman,peringatan,0.3429071839981672
keuntungan,peringatan,0.006336188840866362
keuntungan,kerugian,0.5555828907268244
dolar,yen,0.42109932054221655
dolar,kapitalisme,0.18504448373070614
dolar,keuntungan,0.4316111346336774
dolar,kerugian,0.40047125731248767
komputer,elektronik,0.558529462781644
Jaringan,hardware,0.2701138714069842
telepon,peralatan,0.3742454359959586
peralatan,pembuat,0.21319718502909996
mewah,mobil,0.4295161646152198
lima,bulan,0.414928572888389
laporan,keuntungan,0.1947590177920051
investor,penghasilan,0.3853523009175837
cairan,air,0.5437190140573387
bisbol,musim,0.17076436253204538
Permainan,kemenangan,-0.01677404663706935
permainan,tim,0.3268206938675161
maraton,lari,0.43335243713601773
Permainan,seri,0.3273072935080894
Permainan,kekalahan,-0.0014181749605998578
tujuh,seri,0.2158343079151034
Seafood,laut,0.028391940786753275
Seafood,makanan,0.3009431826697929
Seafood,lobster,0.5624452753201357
Lobster,makanan,0.2351959480475545
Lobster,anggur,0.18868687295768272
makanan,persiapan,0.20669637756981524
video,Arsip,0.048398997879388325
mulai,tahun,0.6220185088894232
mulai,pertandingan,0.1003818415660594
Permainan,bulat,0.05310941657462283
tinju,bulat,-0.00989411842000424
Kejuaraan,turnamen,0.6121503329387619
Pertempuran,mengalahkan,0.3628368173850711
garis,asuransi,-0.04800068511995173
hari,tahun,0.36499670345788054
panas,kekeringan,0.4874644278042295
indonesia,sejahtera,0.20519887746564097
indonesia,terbelakang,0.06174355022618579
indonesia,berkembang,0.09236760079640204
indonesia,miskin,-0.02462973574128757
indonesia,kaya,0.10475115019068923
indonesia,alam,0.09872970712570495
hari,fajar,0.561935156301046
alam,lingkungan,0.5095495782487102
lingkungan,ekologi,0.5925867661741556
alam,manusia,0.6021989821366351
pria,wanita,0.9076884811352164
pria,Gubernur,-0.04370342326318444
wanita,gubernur,0.08948459303371398
pembunuhan,pembunuhan,1.0
sabun,opera,0.436235545517045
Opera,kinerja,0.04551058360997556
hidup,pelajaran,0.1514661332114938
fokus,kehidupan,0.25314178717507574
produksi,kru,0.2675808727173352
televisi,film,0.41775657230923846
kekasih,pertengkaran,0.4389202950386136
penampil,seri,0.20245215518781948
kemungkinan,gadis,0.06935612040727115
populasi,pengembangan,0.047912774125840336
moralitas,penting,0.23694698572031006
moralitas,pernikahan,0.15862502298019898
Meksiko,Brasil,0.5608263916403162
Jenis,kesetaraan,0.028181002914592572
perubahan,sikap,0.35818968551154573
keluarga,perencanaan,-0.017052920057579624
Opera,industri,-0.10686843716673727
gula,pendekatan,0.042018122704946245
praktek,lembaga,0.3596200134138715
Departemen,budaya,0.03782036150453443
masalah,tantangan,0.5472596893981748
size,menonjol,-0.010922847381677828
negara,warga,0.4674735109355551
planet,orang,0.11554047621316613
pengembangan,masalah,0.2936007131857019
pengalaman,musik,0.2706993739781205
musik,proyek,0.1456552159232673
kaca,logam,0.5184108194404565
Aluminium,logam,0.6457950679309301
kesempatan,kredibilitas,0.34725431048611777
Pameran,memorabilia,0.39248623586381526
konser,penyanyi,0.33543423760223956
Rock,jazz,0.2867514275901156
Museum,teater,0.08038883787928126
pengamatan,arsitektur,0.1821064977450432
Ruang,dunia,-0.05227883983302441
pelestarian,dunia,0.08749425843834073
masuk,Tiket,0.2179247237073974
shower,petir,0.2185720492469892
shower,banjir,0.07204377507157018
cuaca,ramalan,0.29707537346216506
bencana,daerah,0.24906562698719537
Gubernur,Kantor,0.28600946086510404
arsitektur,abad,0.39663372841758865
