teks1,teks2,similarity
gambar,permukaan,0.28200368900526385
penemuan,Ruang,-0.03542201942187337
rembesan,air,0.4985229080286553
tanda,reses,0.10548384985474221
Rabu,Berita,0.22195149140984877
mil,kilometer,0.8198463927420815
komputer,Berita,0.026163974326033956
wilayah,permukaan,0.2913061531047596
suasana,lanskap,0.42108218367806555
Presiden,medali,0.0971647891332104
Perang,pasukan,0.4124762702608171
Catatan,nomor,0.06669455851453779
kulit,mata,0.4344185654996475
Jepang,Amerika,0.6510021074400486
Teater,sejarah,0.0895720658229936
relawan,moto,0.06622618912707462
prasangka,pengakuan,0.34898192442533493
dekorasi,keberanian,0.227775595987128
abad,tahun,0.5673769630136961
abad,bangsa,0.3960955842235514
penundaan,rasisme,0.21905273541554066
penundaan,Berita,0.04598897952427751
Menteri,Partai,0.4157257892416148
perdamaian,rencana,0.34699804025596404
minoritas,perdamaian,0.21253941170769697
upaya,perdamaian,0.4730157322262822
pemerintah,krisis,0.33937101886871146
penyebaran,keberangkatan,0.23593574858485308
penyebaran,penarikan,0.3078605017160702
energi,krisis,0.2622296938464186
Pengumuman,Berita,0.439774824676626
Pengumuman,usaha,0.07694035076219463
stroke,kolesterol,0.263362898185714
Cacat,kematian,0.16389301185941654
korban,darurat,0.3678133068346099
pengobatan,pemulihan,0.4331347606122573
Jurnal,Asosiasi,0.28899088657945504
dokter,personil,0.1946935394898413
dokter,kewajiban,0.209308355242869
Kewajiban,asuransi,0.3267954369918925
Sekolah,Pusat,0.41410252354765453
Alasan,Hipertensi,-0.0013110829009889205
alasan,kriteria,0.45196832932879893
ratus,persen,0.416483880344918
Harvard,Yale,0.7925647890912341
pembangunan,infrastruktur,0.641985536669486
kematian,baris,0.15245002738111135
kematian,narapidana,0.2755748705181006
pengacara,bukti,0.12455623468301545
kehidupan,kematian,0.35165873329327324
kehidupan,istilah,0.19938132616965165
kata,kesamaan,0.3336173929206525
Dewan,rekomendasi,0.2630817494463903
Gubernur,wawancara,-0.042774671765700746
OPEC,negara,0.3300474102207591
damai,suasana,0.39856646737684137
perdamaian,asuransi,0.20072945117309177
wilayah,kilometer,0.34736398496731624
perjalanan,aktivitas,0.3952024252736246
kompetisi,harga,0.13117858371608473
konsumen,keyakinan,0.20200718449201177
konsumen,energi,0.3767212826191593
masalah,Bandara,0.012747137981392216
Mobil,penerbangan,0.13719463640924792
kredit,kartu,0.4571642523485202
kredit,informasi,0.32226761701378537
Hotel,reservasi,0.0567282766834432
Grosir,uang,-0.056162821826878005
Pendaftaran,pengaturan,0.1635571936697564
pengaturan,akomodasi,0.43787723965933933
bulan,hotel,0.24096214368898689
jenis,jenis,1.0
kedatangan,hotel,0.15374470008518787
tidur,lemari,0.4579255074521336
lemari,pakaian,0.44882153592144797
situasi,kesimpulan,0.3581903270318374
situasi,isolasi,0.4780279283370224
taman,bunga,0.3949694879465808
Arah,kombinasi,0.13633630458156987
Jalan,tempat,0.2013923831129948
Jalanan,kendaraan,0.11273071217534837
Jalan,blok,0.2723418083081952
Jalan,anak,-0.009479038142094859
Daftar,kedekatan,-0.02082163944917322
Daftar,kategori,0.2502993429177842
sel,telepon,0.24940108971445946
produksi,kenaikan,0.16910925191719356
patokan,indeks,0.44655395869090175
Media,perdagangan,0.05059477662812071
Media,keuntungan,0.0744252775455509
dividen,pembayaran,0.6858037061550493
dividen,perhitungan,0.3602848877413898
perhitungan,komputasi,0.4537671206104071
uang,kertas,0.45497533753696556
OPEC,minyak,0.35668656821265077
minyak,saham,0.28737720400878014
Pengumuman,produksi,0.08413630195519128
Pengumuman,peringatan,0.3792825890594492
keuntungan,peringatan,0.16398617267599994
keuntungan,kerugian,0.616705292689377
dolar,yen,0.5333888956804532
dolar,kapitalisme,0.22165371036150844
dolar,keuntungan,0.43909204088773457
dolar,kerugian,0.3786395132972249
komputer,elektronik,0.5144512127596376
Jaringan,hardware,0.0923881893512064
telepon,peralatan,0.37458614558285974
peralatan,pembuat,0.22838319785928068
mewah,mobil,0.4789490102311401
lima,bulan,0.45113581845337836
laporan,keuntungan,0.27353974656405144
investor,penghasilan,0.35343202482554664
cairan,air,0.575206524944307
bisbol,musim,0.26793222493021834
Permainan,kemenangan,0.026269263177298753
permainan,tim,0.35482679469420964
maraton,lari,0.4249078816768378
Permainan,seri,0.35732905691002714
Permainan,kekalahan,0.0002487418299685733
tujuh,seri,0.3441542752441964
Seafood,laut,-0.14761019467345893
Seafood,makanan,0.11990452097113097
Seafood,lobster,0.44036853128047626
Lobster,makanan,0.03827351031304174
Lobster,anggur,0.0793587350358041
makanan,persiapan,0.3095779805547947
video,Arsip,0.15092653965819233
mulai,tahun,0.4911820346341321
mulai,pertandingan,0.1784258966429777
Permainan,bulat,0.06187687039289694
tinju,bulat,0.0783583474733799
Kejuaraan,turnamen,0.6023710654376593
Pertempuran,mengalahkan,0.21827284960100277
garis,asuransi,0.09139104046070304
hari,tahun,0.5634039449209145
panas,kekeringan,0.4736573402077669
indonesia,sejahtera,0.279637402624604
indonesia,terbelakang,0.1682806191199363
indonesia,berkembang,0.20655354025109923
indonesia,miskin,0.08892735586825651
indonesia,kaya,0.21951030586595185
indonesia,alam,0.20469308471551473
hari,fajar,0.5164772504706612
alam,lingkungan,0.5626411641141598
lingkungan,ekologi,0.5644226705735778
alam,manusia,0.5963389336506186
pria,wanita,0.9207660870128331
pria,Gubernur,0.05189325722525559
wanita,gubernur,0.182684794579673
pembunuhan,pembunuhan,1.0000000000000002
sabun,opera,0.5178890453490618
Opera,kinerja,-0.0010981528332634494
hidup,pelajaran,0.15233857092320302
fokus,kehidupan,0.31917417862072106
produksi,kru,0.38076739975106844
televisi,film,0.5625995999703552
kekasih,pertengkaran,0.31219509453303096
penampil,seri,0.23184581684926975
kemungkinan,gadis,0.22765871409376628
populasi,pengembangan,0.2278846539033167
moralitas,penting,0.3310932286966176
moralitas,pernikahan,0.2930285413733102
Meksiko,Brasil,0.7467418325891562
Jenis,kesetaraan,0.09589128493625239
perubahan,sikap,0.392533362964428
keluarga,perencanaan,0.12767786081223173
Opera,industri,-0.07906007240801877
gula,pendekatan,0.09569384844603263
praktek,lembaga,0.4092891933184113
Departemen,budaya,0.18705437794102234
masalah,tantangan,0.6056433624062312
size,menonjol,-0.037527503398698536
negara,warga,0.5747955508564915
planet,orang,0.26814220658161747
pengembangan,masalah,0.3761531079337145
pengalaman,musik,0.2692017261001563
musik,proyek,0.29149437785535764
kaca,logam,0.4897551344881154
Aluminium,logam,0.49178538469537897
kesempatan,kredibilitas,0.42882412470081577
Pameran,memorabilia,0.34103791877505585
konser,penyanyi,0.3769450207051869
Rock,jazz,0.3694129091477469
Museum,teater,0.08419315049387421
pengamatan,arsitektur,0.2872311404983745
Ruang,dunia,0.11243260072596378
pelestarian,dunia,0.20229126491157928
masuk,Tiket,0.27953682647847805
shower,petir,0.3458830159861057
shower,banjir,0.11487936896984918
cuaca,ramalan,0.3773282951996909
bencana,daerah,0.24484462305319257
Gubernur,Kantor,0.23393699672542984
arsitektur,abad,0.38190595958293866
