teks1,teks2,similarity
suasana,lanskap,0.44058873534063603
Presiden,medali,0.19158797543438347
Perang,pasukan,0.5309689828101166
Catatan,nomor,0.02198725512176991
kulit,mata,0.5192704994441749
Jepang,Amerika,0.6678100025231234
Teater,sejarah,0.03571458310587281
relawan,moto,-0.006399168726008937
prasangka,pengakuan,0.40865204217683493
dekorasi,keberanian,0.15337164008044973
abad,tahun,0.5555789948258473
abad,bangsa,0.4495294189669684
penundaan,rasisme,0.13529390760557328
penundaan,Berita,0.1689290808036861
Menteri,Partai,0.5863832056093434
perdamaian,rencana,0.5696797153396869
minoritas,perdamaian,0.2951460056432015
upaya,perdamaian,0.7040180660654454
pemerintah,krisis,0.5646255747549388
penyebaran,keberangkatan,0.08500040019097285
penyebaran,penarikan,0.24266481916330782
energi,krisis,0.36699360216712495
Pengumuman,Berita,0.542816475581636
Pengumuman,usaha,-0.05128120681869186
stroke,kolesterol,0.34911219127043047
Cacat,kematian,0.19554177063371442
korban,darurat,0.44403037931154243
pengobatan,pemulihan,0.46279867146009185
Jurnal,Asosiasi,0.36573164878754605
dokter,personil,0.13946231305598167
dokter,kewajiban,0.1984754753066464
Kewajiban,asuransi,0.47640455980362645
Sekolah,Pusat,0.49742587758234363
Alasan,Hipertensi,0.006475070609200231
alasan,kriteria,0.49643322103048887
ratus,persen,0.48288685647875584
Harvard,Yale,0.8783985645407648
pembangunan,infrastruktur,0.7811952291565989
kematian,baris,0.07595030741516492
kematian,narapidana,0.33418146716205255
pengacara,bukti,0.07800192815386035
kehidupan,kematian,0.4561216856880369
kehidupan,istilah,0.327726339105491
kata,kesamaan,0.4542499066988291
Dewan,rekomendasi,0.5242537664407403
Gubernur,wawancara,0.024805330059401817
OPEC,negara,0.36238959380344477
damai,suasana,0.46627486195834783
perdamaian,asuransi,0.029214839469370424
wilayah,kilometer,0.4771326431470747
perjalanan,aktivitas,0.4375188263741891
kompetisi,harga,0.16088124116411245
konsumen,keyakinan,0.26569071924014603
konsumen,energi,0.5347235808930617
masalah,Bandara,0.10542397814572452
Mobil,penerbangan,0.24515566008343043
kredit,kartu,0.6684461576988563
kredit,informasi,0.37797781655742974
Hotel,reservasi,0.05187784776078729
Grosir,uang,-0.046682616676288646
Pendaftaran,pengaturan,0.1551536373922765
pengaturan,akomodasi,0.40533207423851547
bulan,hotel,0.2822250442625788
jenis,jenis,1.0000000000000002
kedatangan,hotel,0.14190852883153482
tidur,lemari,0.6889414878327538
lemari,pakaian,0.5664054127287081
situasi,kesimpulan,0.46025019848582244
situasi,isolasi,0.5388486760951124
taman,bunga,0.4079838724363253
Arah,kombinasi,0.10807931175488147
Jalan,tempat,0.25642074991739555
Jalanan,kendaraan,0.2451772511396971
Jalan,blok,0.3170972991584068
Jalan,anak,-0.004690370927465284
Daftar,kedekatan,0.007945702909301477
Daftar,kategori,0.2166572464414932
sel,telepon,0.25082506340880617
produksi,kenaikan,0.22315072982688117
patokan,indeks,0.5621446883493917
Media,perdagangan,0.08660315834247614
Media,keuntungan,0.12108500406835021
dividen,pembayaran,0.7262892898413478
dividen,perhitungan,0.3654755111798778
perhitungan,komputasi,0.48064359941326673
uang,kertas,0.6469291267210475
OPEC,minyak,0.4483217997157643
minyak,saham,0.40113173700770455
Pengumuman,produksi,0.094293601409441
Pengumuman,peringatan,0.4889044849344951
keuntungan,peringatan,0.06815474110291758
keuntungan,kerugian,0.7097498728149945
dolar,yen,0.5270136281266479
dolar,kapitalisme,0.20475185627855996
dolar,keuntungan,0.5843433197673085
dolar,kerugian,0.5329349253266257
komputer,elektronik,0.7171955515201968
Jaringan,hardware,0.2463372189256527
telepon,peralatan,0.45831022943637884
peralatan,pembuat,0.3844487331810034
mewah,mobil,0.5516185401840705
lima,bulan,0.5913215393163817
laporan,keuntungan,0.38463668726613875
investor,penghasilan,0.5976574232805886
cairan,air,0.7004185357508055
bisbol,musim,0.3247031935717293
Permainan,kemenangan,0.1407008976888813
permainan,tim,0.44421057412257486
maraton,lari,0.4737245836068258
Permainan,seri,0.5081436294263277
Permainan,kekalahan,0.025889308777372583
tujuh,seri,0.3599939829053429
Seafood,laut,-0.029221681297066704
Seafood,makanan,0.2500592753052038
Seafood,lobster,0.5828111288536733
Lobster,makanan,0.20184624221564293
Lobster,anggur,0.2119757337222547
makanan,persiapan,0.32030369517156704
video,Arsip,0.1658852745141756
mulai,tahun,0.7339179850546773
mulai,pertandingan,0.17011469048318756
Permainan,bulat,0.012671276915286946
tinju,bulat,0.03256515755813623
Kejuaraan,turnamen,0.8071734450424645
Pertempuran,mengalahkan,0.345621102782471
garis,asuransi,-0.15478997896978006
hari,tahun,0.48807458290190153
panas,kekeringan,0.5745592716329893
indonesia,sejahtera,0.17745885487383892
indonesia,terbelakang,0.17874063409585006
indonesia,berkembang,0.2153034670610657
indonesia,miskin,0.043961519141616834
indonesia,kaya,0.18873078419943815
indonesia,alam,0.2943511832352289
hari,fajar,0.6718102517313885
alam,lingkungan,0.6676694865388175
lingkungan,ekologi,0.6352152021434144
alam,manusia,0.7167653599193025
pria,wanita,0.9545870890324017
pria,Gubernur,-0.10996361108558769
wanita,gubernur,0.1470326815513082
pembunuhan,pembunuhan,1.0000000000000002
sabun,opera,0.543799105790931
Opera,kinerja,-0.32864395612585223
hidup,pelajaran,0.25601801679893565
fokus,kehidupan,0.42368177779997507
produksi,kru,0.37070853612136934
televisi,film,0.6133667156547813
kekasih,pertengkaran,0.5343780600740221
penampil,seri,0.3898303859584062
kemungkinan,gadis,0.20453643575446087
populasi,pengembangan,0.15014461208534963
moralitas,penting,0.3687407061608499
moralitas,pernikahan,0.29132989400121123
Meksiko,Brasil,0.7766167013019198
Jenis,kesetaraan,0.0765291160651668
perubahan,sikap,0.5077143716197746
keluarga,perencanaan,0.0816158534529231
Opera,industri,-0.11657518907948175
gula,pendekatan,0.01653398113789386
praktek,lembaga,0.5359645732438245
Departemen,budaya,0.06918995227319555
masalah,tantangan,0.6481310431038486
size,menonjol,0.04944084909976226
negara,warga,0.6502094470046573
planet,orang,0.22835282876785612
pengembangan,masalah,0.38727433036439307
pengalaman,musik,0.39743791350558916
musik,proyek,0.2818909753363341
kaca,logam,0.6323406988163516
Aluminium,logam,0.6748855033798413
kesempatan,kredibilitas,0.4922998725060808
Pameran,memorabilia,0.4613211272082334
konser,penyanyi,0.43445658181696534
Rock,jazz,0.5216292179983353
Museum,teater,0.2230514001417297
pengamatan,arsitektur,0.2196509437274459
Ruang,dunia,-0.04980912400227192
pelestarian,dunia,0.19529572245878057
masuk,Tiket,0.31892312428137337
shower,petir,0.3820991782682407
shower,banjir,0.11573806967515544
cuaca,ramalan,0.3558026884489641
bencana,daerah,0.35486480568517986
Gubernur,Kantor,0.42938158503098833
arsitektur,abad,0.4563137877756159
