teks1,teks2,similarity
Pantai,mangrove,0.33120434945707833
biarawan,budak,0.2631128064918669
Pantai,hutan,0.17503621060184113
Pemuda,Penyihir,0.030924945726891667
chord,senyum,0.13459368562100968
kaca,penyihir,0.0807421977074268
Siang,tali,0.0573444171849048
ayam,perjalanan,0.05366891237589015
uang,dolar,0.505297408181035
uang,tunai,0.432471421129426
uang,koin,0.6086930145578408
uang,kekayaan,0.3349175293273872
uang,properti,0.2986615403376703
uang,kepemilikan,0.29851405434305855
uang,bank,0.44935407482645506
uang,deposit,0.23333424660370677
uang,penarikan,0.18388121135708013
uang,pencucian,0.3424243103720609
uang,operasi,0.1483961935051196
Harimau,jaguar,0.33464789821764235
Harimau,kucing,0.12739127207831064
Harimau,karnivora,0.2762079386351728
Harimau,mamalia,0.2501213354245121
Harimau,hewan,0.2188902863111554
Harimau,organisme,0.022617293632314624
Harimau,fauna,0.2273110060941437
Harimau,safari,0.18479643190578904
Psikologi,psikiatri,0.5375409649919382
Psikologi,kecemasan,0.36387351413104496
Psikologi,ketakutan,0.06753561069387055
Psikologi,depresi,0.26637967879709284
Psikologi,klinik,0.19687356242046988
psikologi,dokter,0.3037918573852899
Psikologi,kebebasan,0.015299218321672314
Psikologi,pikiran,0.24821101298881376
Psikologi,Kesehatan,0.30408003664624816
Psikologi,ilmu,0.28965282178396934
Psikologi,disiplin,0.26187404678315135
Psikologi,kognisi,0.5448375054172734
planet,bintang,0.3529173698275461
planet,rasi,0.17920340294613163
planet,bulan,0.06225725162547611
planet,matahari,0.5954868880085349
planet,galaxy,0.24933473274187817
planet,Ruang,-0.09553122667046998
planet,astronom,0.3220002879241807
preseden,contoh,0.2478501721401716
preseden,informasi,0.09785388793856653
preseden,kognisi,0.15763975738494612
preseden,hukum,0.5560145988294277
preseden,koleksi,-0.028279603520394762
preseden,kelompok,0.17552523852823815
preseden,Pendahuluan,0.1676920505072414
Piala,kopi,0.009609043023269401
Piala,pecah,-0.07105285868499592
Piala,artikel,-0.052962885746730914
Piala,artefak,-0.04253784134168657
Piala,objek,-0.06278348691413381
Piala,entitas,-0.026483824866288037
Piala,minuman,-0.0015371413146306363
Piala,makanan,-0.04677392337300611
Piala,substansi,-0.045969488736714005
Piala,cairan,-0.0001841853526596618
Jaguar,kucing,0.08584423454160517
Jaguar,mobil,0.3333225512083984
energi,Sekretaris,-0.055967290875946346
Sekretaris,Senat,0.25498070930247524
energi,laboratorium,0.16028695403001741
komputer,laboratorium,0.408917918321034
senjata,rahasia,0.2995924088884738
FBI,biometrik,0.24902275171092622
FBI,penyelidikan,0.4821815714517411
penyelidikan,usaha,0.24893099426881587
Mars,air,0.06003448095402594
Mars,ilmuwan,0.15535784518672396
Berita,laporan,0.2903303487084239
Canyon,lanskap,0.15790198497985375
gambar,permukaan,0.18569385880723172
penemuan,Ruang,-0.0844158096231972
rembesan,air,0.6057951787642104
tanda,reses,-0.01953565951200229
Rabu,Berita,0.2138072169016803
mil,kilometer,0.7177533460114708
komputer,Berita,-0.053349980285949596
wilayah,permukaan,0.26184301321656595
suasana,lanskap,0.30666852094382585
Presiden,medali,0.12811545469330482
Perang,pasukan,0.38572402970104125
Catatan,nomor,-0.08494451588893381
kulit,mata,0.3409212619741049
Jepang,Amerika,0.37162490510603885
Teater,sejarah,-0.03128931658623515
relawan,moto,0.043204979815489014
prasangka,pengakuan,0.21457053103548374
dekorasi,keberanian,0.0833794598223023
abad,tahun,0.37558746383466146
abad,bangsa,0.36375593413553187
penundaan,rasisme,0.015461642128850914
penundaan,Berita,-0.015687740546817923
Menteri,Partai,0.4183372168793082
perdamaian,rencana,0.3026255916589645
minoritas,perdamaian,0.13933939086859726
upaya,perdamaian,0.44803134323428995
pemerintah,krisis,0.30722604471463166
penyebaran,keberangkatan,0.10437123815742853
penyebaran,penarikan,0.1259100622900065
energi,krisis,0.138130585293258
Pengumuman,Berita,0.3192414321827318
Pengumuman,usaha,-0.019609465256789332
stroke,kolesterol,0.29417641221921853
Cacat,kematian,0.17317005011371153
korban,darurat,0.3070483029910155
pengobatan,pemulihan,0.29902820249026757
Jurnal,Asosiasi,0.17733731106827627
dokter,personil,0.0755217761249233
dokter,kewajiban,0.0378118264981854
Kewajiban,asuransi,0.2982678420227306
Sekolah,Pusat,0.3265821975243132
Alasan,Hipertensi,0.018409936805557026
alasan,kriteria,0.26160831118723915
ratus,persen,0.24390659335542136
Harvard,Yale,0.6905038686238971
pembangunan,infrastruktur,0.6400137280947444
kematian,baris,0.058380885009331
kematian,narapidana,0.14987855646516962
pengacara,bukti,0.04304363197554961
kehidupan,kematian,0.26521107469362404
kehidupan,istilah,0.12920989284043077
kata,kesamaan,0.3031875020948509
Dewan,rekomendasi,0.3603679919664695
Gubernur,wawancara,-0.10724145915522816
OPEC,negara,0.33383307465445916
damai,suasana,0.33250830299102707
perdamaian,asuransi,-0.017144195002458378
wilayah,kilometer,0.32455892587135865
perjalanan,aktivitas,0.22042468584204405
kompetisi,harga,0.14501443402073205
konsumen,keyakinan,0.15192587684416964
konsumen,energi,0.30084577211282126
masalah,Bandara,-0.008309679239179291
Mobil,penerbangan,0.16231806315716624
kredit,kartu,0.4009235405672356
kredit,informasi,0.1863123491382015
Hotel,reservasi,0.14578445477229474
Grosir,uang,-0.03216997522772075
Pendaftaran,pengaturan,0.09714642248002676
pengaturan,akomodasi,0.23036667554843146
bulan,hotel,0.1246325766478811
jenis,jenis,0.9999999999999998
kedatangan,hotel,0.1111612919994516
tidur,lemari,0.41938418850178955
lemari,pakaian,0.3947259227038027
situasi,kesimpulan,0.2541207792796886
situasi,isolasi,0.30508936464899683
taman,bunga,0.3308416655332064
Arah,kombinasi,0.043219321409152536
Jalan,tempat,0.1983154459821459
Jalanan,kendaraan,0.08841921448769824
Jalan,blok,0.22744848886099556
Jalan,anak,-0.09043673406202837
Daftar,kedekatan,-0.11040317500902444
Daftar,kategori,0.010708770468673728
sel,telepon,0.16064334938746455
produksi,kenaikan,0.130248987992926
patokan,indeks,0.400032539328425
Media,perdagangan,-0.027072348088122505
Media,keuntungan,-0.02240615141413247
dividen,pembayaran,0.5468540727040703
dividen,perhitungan,0.23535508110241435
perhitungan,komputasi,0.37628827675005067
uang,kertas,0.38511951437806696
OPEC,minyak,0.4294650416502349
minyak,saham,0.17361714669909806
Pengumuman,produksi,0.08121806305866772
Pengumuman,peringatan,0.2917768147637475
keuntungan,peringatan,0.005028659598439979
keuntungan,kerugian,0.5138733119018064
dolar,yen,0.4187202306043871
dolar,kapitalisme,0.19261646076468808
dolar,keuntungan,0.36054199321738645
dolar,kerugian,0.35686483897563115
komputer,elektronik,0.5018208005260241
Jaringan,hardware,0.18415052110600102
telepon,peralatan,0.2904350214759127
peralatan,pembuat,0.16959705332924255
mewah,mobil,0.3899029342595849
lima,bulan,0.36098195219815654
laporan,keuntungan,0.12995996963309803
investor,penghasilan,0.3409387933042735
cairan,air,0.5462312792724886
bisbol,musim,0.17399667084508424
Permainan,kemenangan,0.003737438239736452
permainan,tim,0.28391207602006613
maraton,lari,0.4335306049214933
Permainan,seri,0.23824843748789204
Permainan,kekalahan,-0.06549501070261421
tujuh,seri,0.17408321363733853
Seafood,laut,0.0910001627615821
Seafood,makanan,0.2641289537345887
Seafood,lobster,0.500026635028805
Lobster,makanan,0.219717438300282
Lobster,anggur,0.09902782797189698
makanan,persiapan,0.17824744668593542
video,Arsip,0.056637573788943706
mulai,tahun,0.5081213650189668
mulai,pertandingan,0.08457083797241904
Permainan,bulat,0.02609346901263832
tinju,bulat,0.0035319966731454655
Kejuaraan,turnamen,0.5452000758629141
Pertempuran,mengalahkan,0.32031003851809947
garis,asuransi,-0.057382355714417785
hari,tahun,0.30184119875657545
panas,kekeringan,0.39317438288523954
indonesia,sejahtera,0.11307980024407482
indonesia,terbelakang,0.05092785307702109
indonesia,berkembang,0.0819194913665828
indonesia,miskin,-0.012143822429618093
indonesia,kaya,0.08410278200498172
indonesia,alam,0.10839933888076736
hari,fajar,0.47476989229311306
alam,lingkungan,0.41063527690674234
lingkungan,ekologi,0.55685422409874
alam,manusia,0.5108066021894604
pria,wanita,0.8447759827772126
pria,Gubernur,-0.05985147708471645
wanita,gubernur,0.05567623922282522
pembunuhan,pembunuhan,1.0
sabun,opera,0.37860656828106726
Opera,kinerja,0.0356683443902747
hidup,pelajaran,0.11660026408940424
fokus,kehidupan,0.18611247752136922
produksi,kru,0.24565385099720005
televisi,film,0.37772508503354607
kekasih,pertengkaran,0.37722890881871307
penampil,seri,0.1278959009034625
kemungkinan,gadis,0.04836110739057869
populasi,pengembangan,0.040697932308830564
moralitas,penting,0.27258092520717303
moralitas,pernikahan,0.15871171652038735
Meksiko,Brasil,0.5266153943277526
Jenis,kesetaraan,0.001723614785501166
perubahan,sikap,0.3240684422974432
keluarga,perencanaan,-0.01591185446152285
Opera,industri,-0.06985117597885197
gula,pendekatan,0.007524664465765107
praktek,lembaga,0.2958604192762738
Departemen,budaya,0.01599677114681692
masalah,tantangan,0.4538430258322096
size,menonjol,-0.01755453423153529
negara,warga,0.42294715628825585
planet,orang,0.10538098401602342
pengembangan,masalah,0.2621942915103043
pengalaman,musik,0.19573049971657502
musik,proyek,0.10354575576429793
kaca,logam,0.4520343162691881
Aluminium,logam,0.575077555417006
kesempatan,kredibilitas,0.2687663483730297
Pameran,memorabilia,0.3602061226807509
konser,penyanyi,0.2905795050270406
Rock,jazz,0.27263377345789247
Museum,teater,0.05970764464143671
pengamatan,arsitektur,0.12481124212103506
Ruang,dunia,-0.014859218209243137
pelestarian,dunia,0.13394579445228236
masuk,Tiket,0.14299645539900163
shower,petir,0.1968679774378468
shower,banjir,0.12176146675936425
cuaca,ramalan,0.28759429674682485
bencana,daerah,0.1856810912476896
Gubernur,Kantor,0.2257502264326781
arsitektur,abad,0.3377619149645099
